"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-05-18,"CZ",1,"0.01",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",1,"0.025",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",2,"0.05",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",2.90000000000003,"0.1",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",3,"0.15",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",3,"0.2",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",4,"0.25",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",4,"0.3",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",4,"0.35",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",5,"0.4",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",5,"0.45",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",5,"0.5",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",6,"0.55",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",6,"0.6",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",6,"0.65",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",7,"0.7",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",7,"0.75",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",7,"0.8",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",8,"0.85",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",9,"0.9",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",10,"0.95",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",11,"0.975",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"CZ",12,"0.99",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",72,"0.01",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",78,"0.025",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",82,"0.05",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",89,"0.1",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",94,"0.15",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",98,"0.2",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",101,"0.25",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",104,"0.3",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",106,"0.35",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",109,"0.4",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",112,"0.45",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",114,"0.5",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",116,"0.55",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",119,"0.6",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",122,"0.65",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",125,"0.7",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",129,"0.75",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",132,"0.8",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",137,"0.85",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",142,"0.9",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",151,"0.95",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",159,"0.975",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"GR",169,"0.99",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",42,"0.01",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",44,"0.025",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",47,"0.05",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",50,"0.1",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",52,"0.15",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",53,"0.2",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",55,"0.25",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",56,"0.3",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",57,"0.35",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",58,"0.4",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",59,"0.45",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",60,"0.5",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",61,"0.55",2025-05-28,"quantile","hospital admissions",0
2025-05-18,"IE",62,"0.6",2025-05-28,"quantile","hospital admissions",0
