"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2024-11-03,"CY",0,"0.01",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",0.475000000000023,"0.025",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",1,"0.05",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",2,"0.1",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",3,"0.15",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",3,"0.2",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",4,"0.25",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",4,"0.3",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",5,"0.35",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",5,"0.4",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",6,"0.45",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",6,"0.5",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",7,"0.55",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",7,"0.6",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",8,"0.65",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",9,"0.7",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",9,"0.75",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",10,"0.8",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",11,"0.85",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",13,"0.9",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",15.0499999999993,"0.95",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",18,"0.975",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CY",23,"0.99",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",106,"0.01",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",111,"0.025",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",116,"0.05",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",121,"0.1",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",125,"0.15",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",128,"0.2",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",131,"0.25",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",133,"0.3",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",135,"0.35",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",137,"0.4",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",139,"0.45",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",141,"0.5",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",143,"0.55",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",146,"0.6",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",148,"0.65",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",150,"0.7",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",153,"0.75",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",156,"0.8",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",160,"0.85",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",165,"0.9",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",172,"0.95",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",178,"0.975",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"CZ",184,"0.99",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",457,"0.01",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",467,"0.025",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",476,"0.05",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",487,"0.1",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",494,"0.15",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",500,"0.2",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",505,"0.25",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",509,"0.3",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",513,"0.35",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",517,"0.4",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",521,"0.45",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",525,"0.5",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",528,"0.55",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",532,"0.6",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",536,"0.65",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",540,"0.7",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",544,"0.75",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",549,"0.8",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",555,"0.85",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",562,"0.9",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",573,"0.95",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",582,"0.975",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"GR",593,"0.99",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",43,"0.01",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",46,"0.025",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",49,"0.05",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",52,"0.1",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",54,"0.15",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",56,"0.2",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",58,"0.25",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",60,"0.3",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",62,"0.35",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",63,"0.4",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",65,"0.45",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",67,"0.5",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",69,"0.55",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",71,"0.6",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",73,"0.65",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",75,"0.7",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",78,"0.75",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",80,"0.8",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",83,"0.85",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",86,"0.9",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",91,"0.95",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",95,"0.975",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"HU",100,"0.99",2024-11-13,"quantile","hospital admissions",0
2024-11-03,"IE",113,"0.01",2024-11-13,"quantile","hospital admissions",0
