"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-05-04,"CZ",1,"0.01",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",2,"0.025",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",2,"0.05",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",3,"0.1",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",3,"0.15",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",4,"0.2",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",4,"0.25",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",4,"0.3",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",5,"0.35",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",5,"0.4",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",5,"0.45",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",6,"0.5",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",6,"0.55",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",6,"0.6",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",7,"0.65",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",7,"0.7",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",8,"0.75",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",8,"0.8",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",9,"0.85",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",9,"0.9",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",11,"0.95",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",12,"0.975",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"CZ",13,"0.99",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",52,"0.01",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",55,"0.025",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",59,"0.05",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",64,"0.1",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",68,"0.15",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",71,"0.2",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",73,"0.25",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",75.7,"0.3",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",77,"0.35",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",79.6000000000001,"0.4",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",81,"0.45",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",83,"0.5",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",85,"0.55",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",87,"0.6",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",90,"0.65",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",92,"0.7",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",94,"0.75",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",97,"0.8",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",100,"0.85",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",105,"0.9",2025-05-14,"quantile","hospital admissions",0
2025-05-04,"GR",111,"0.95",2025-05-14,"quantile","hospital admissions",0
