"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-08-10,"CZ",4,"0.01",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",5,"0.025",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",5,"0.05",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",6,"0.1",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",7,"0.15",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",8,"0.2",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",8,"0.25",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",9,"0.3",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",9,"0.35",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",10,"0.4",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",10,"0.45",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",10,"0.5",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",11,"0.55",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",11,"0.6",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",12,"0.65",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",12,"0.7",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",13,"0.75",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",14,"0.8",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",14,"0.85",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",15,"0.9",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",17,"0.95",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",18,"0.975",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"CZ",20,"0.99",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",4,"0.01",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",5,"0.025",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",6,"0.05",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",7,"0.1",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",8,"0.15",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",8,"0.2",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",9,"0.25",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",10,"0.3",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",10,"0.35",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",11,"0.4",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",11,"0.45",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",12,"0.5",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",12,"0.55",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",13,"0.6",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",13,"0.65",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",14,"0.7",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",14,"0.75",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",15,"0.8",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",16,"0.85",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",17,"0.9",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",19,"0.95",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",20,"0.975",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"EE",22,"0.99",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",184.99,"0.01",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",193,"0.025",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",201,"0.05",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",210,"0.1",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",216,"0.15",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",220,"0.2",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",224,"0.25",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",229,"0.3",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",232,"0.35",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",235,"0.4",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",238.55,"0.45",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",242,"0.5",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",245,"0.55",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",248,"0.6",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",252,"0.65",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",255,"0.7",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",260,"0.75",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",264,"0.8",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",270,"0.85",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",277,"0.9",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",288,"0.95",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",298,"0.975",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"GR",308.01,"0.99",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",156,"0.01",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",161,"0.025",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",165,"0.05",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",170,"0.1",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",174,"0.15",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",176,"0.2",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",179,"0.25",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",181,"0.3",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",183,"0.35",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",185,"0.4",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",187,"0.45",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",189,"0.5",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",191,"0.55",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",193,"0.6",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",195,"0.65",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",197,"0.7",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",199,"0.75",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",202,"0.8",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",205,"0.85",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",209,"0.9",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",214,"0.95",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",219.025,"0.975",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"IE",224,"0.99",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",46,"0.01",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",49,"0.025",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",51,"0.05",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",54,"0.1",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",56,"0.15",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",59,"0.2",2025-08-20,"quantile","hospital admissions",0
2025-08-10,"MT",60,"0.25",2025-08-20,"quantile","hospital admissions",0
