"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2024-12-01,"CY",4,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",6,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",7,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",9,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",11,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",12,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",14,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",15,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",16,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",17,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",18,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",19,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",20,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",22,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",23,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",24,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",26,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",28,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",30,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",33,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",37,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",40,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",45,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",32,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",35,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",37,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",39,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",41,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",42,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",44,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",45,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",46,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",47,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",48,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",49,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",50,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",51,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",52,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",53,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",55,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",56,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",58,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",60,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",64,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",67,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",70.0100000000002,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",374.99,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",387,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",396,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",410,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",419,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",428,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",435,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",443,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",451,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",460,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",472,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",486,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",499,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",510,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",519,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",526,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",535,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",543,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",551,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",561,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",574,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",586,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",599,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",3,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",4,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",5,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",6,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",7,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",7,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",8,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",8,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",9,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",9,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",10,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",10,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",10,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",11,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",11,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",12,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",12,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",13,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",14,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",14,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",16,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",17,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",19,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",31,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",37,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",41,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",46,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",49,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",53,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",55,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",58,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",61,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",63,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",66,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",68,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",71,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",73,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",76,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",79,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",82,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",85,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",89,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",93,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",99,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",104.025,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"IE",111,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",0,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",1,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",1,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",2,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",2,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",3,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",3,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",4,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",4,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",4,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",5,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",5,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",5,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",6,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",6,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",6,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",7,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",7,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",8,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",9,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",10,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",12,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"MT",14,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"SK",11,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"SK",13,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"SK",14,"0.05",2024-12-11,"quantile","hospital admissions",0
