"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-01-26,"CY",10,"0.01",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",11,"0.025",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",13,"0.05",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",14,"0.1",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",16,"0.15",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",17,"0.2",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",18,"0.25",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",19,"0.3",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",19,"0.35",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",20,"0.4",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",21,"0.45",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",22,"0.5",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",23,"0.55",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",24,"0.6",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",25,"0.65",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",26,"0.7",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",27,"0.75",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",28,"0.8",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",30,"0.85",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",32,"0.9",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",34,"0.95",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",36,"0.975",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CY",39,"0.99",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CZ",0,"0.01",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CZ",1,"0.025",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CZ",1,"0.05",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CZ",2,"0.1",2025-02-05,"quantile","hospital admissions",0
2025-01-26,"CZ",3,"0.15",2025-02-05,"quantile","hospital admissions",0
