"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-08-17,"CZ",2,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",4,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",5,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",6,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",7,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",8,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",9,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",10,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",11,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",11,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",12,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",13,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",14,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",14,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",15,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",16,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",17,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",18,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",19,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",20,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",23,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",25,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"CZ",28,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",1,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",2,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",3,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",3,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",4,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",4,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",5,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",5,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",6,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",6,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",6,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",7,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",7,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",8,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",8,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",8,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",9,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",9,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",10,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",11,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",13,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",14,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"EE",15,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",125,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",140,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",155,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",179,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",194,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",207,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",216,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",224,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",232,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",238,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",244,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",251,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",257,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",263,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",268,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",275,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",282,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",290,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",300,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",312,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",333,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",349.025,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"GR",376.01,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",115,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",122,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",128,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",136,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",142,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",147,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",150,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",153.7,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",157,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",160,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",163,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",166,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",169,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",172,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",176,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",179,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",183,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",187,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",192,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",198,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",208,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",217,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"IE",226,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",2,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",3,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",4,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",5,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",6,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",6,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",7,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",7,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",8,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",8,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",8,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",9,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",9,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",10,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",10,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",11,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",11,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",12,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",13,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",14,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",16,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",17,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"LV",20,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",28,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",30,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",31,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",34,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",36,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",37,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",38,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",39,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",40,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",41,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",42,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",43,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",44,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",45,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",46,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",47,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",48,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",50,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",51,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",53,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",56,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",59,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"MT",62.0100000000002,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",3,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",5,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",6,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",7,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",8,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",9,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",11,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",12,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",13,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",14,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",16,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",21,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",26,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",29,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",31,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",33,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",35,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",37,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",39,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",41,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",45,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",47,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PL",51,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",0,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",0,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",0,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",0,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",0,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",1,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",1,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",2,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",2,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",3,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",3,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",4,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",5,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",6,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",7,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",8,"0.7",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",9,"0.75",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",11,"0.8",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",13,"0.85",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",16,"0.9",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",21,"0.95",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",26,"0.975",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"PT",33,"0.99",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",0,"0.01",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",1,"0.025",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",2,"0.05",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",2,"0.1",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",3,"0.15",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",3,"0.2",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",4,"0.25",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",4,"0.3",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",5,"0.35",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",5,"0.4",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",5,"0.45",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",6,"0.5",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",6,"0.55",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",7,"0.6",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",7,"0.65",2025-08-27,"quantile","hospital admissions",0
2025-08-17,"SK",8,"0.7",2025-08-27,"quantile","hospital admissions",0
