"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-04-27,"CZ",1,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",2,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",3,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",3,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",4,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",5,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",5,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",6,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",6,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",6,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",7,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",7,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",8,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",8,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",9,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",9,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",10,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",10,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",11,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",12,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",14,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",15,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"CZ",17,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",23,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",26,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",28,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",31,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",34,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",35,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",37,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",38,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",39,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",40,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",42,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",43,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",44,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",45,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",46,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",48,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",49,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",51,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",53,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",55,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",59,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",62.0249999999996,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"GR",66,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",31,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",33,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",34,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",37,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",38,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",40,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",41,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",42,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",43,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",44,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",45,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",45,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",46,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",47,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",48,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",49,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",50,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",52,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",53,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",55,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",58,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",60,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IE",63,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",33,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",39,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",44,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",50,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",55,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",59,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",62,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",66,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",68,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",71,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",74,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",76,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",79,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",81,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",84,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",87,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",90,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",93,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",97,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",102,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",109,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",116,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"IT",126.01,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",4,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",5,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",6,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",7,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",8,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",9,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",10,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",10,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",11,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",11,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",12,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",12,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",13,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",14,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",14,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",15,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",16,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",16,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",17,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",18,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",20,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",22,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"LT",23,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",0,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",0,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",0,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",1,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",1,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",1,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",2,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",2,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",2,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",2,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",2,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",3,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",3,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",3,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",3,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",4,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",4,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",4,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",5,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",5,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",6,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",7,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"MT",8,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.01",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.025",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.05",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.1",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.15",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.2",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.25",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",0,"0.3",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",1,"0.35",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",1,"0.4",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",1,"0.45",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",1,"0.5",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",1,"0.55",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",1,"0.6",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",2,"0.65",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",2,"0.7",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",2,"0.75",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",2,"0.8",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",3,"0.85",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",3,"0.9",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",4,"0.95",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",5,"0.975",2025-05-07,"quantile","hospital admissions",0
2025-04-27,"SK",6,"0.99",2025-05-07,"quantile","hospital admissions",0
2025-05-04,"CZ",2,"0.01",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",2,"0.025",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",3,"0.05",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",4,"0.1",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",5,"0.15",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",5,"0.2",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",6,"0.25",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",7,"0.3",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",7,"0.35",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",7,"0.4",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",8,"0.45",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",8,"0.5",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",9,"0.55",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",9,"0.6",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",10,"0.65",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",11,"0.7",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",11,"0.75",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",12,"0.8",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",13,"0.85",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",14,"0.9",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",16,"0.95",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",18,"0.975",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"CZ",20,"0.99",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",20,"0.01",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",22,"0.025",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",24,"0.05",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",27,"0.1",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",29,"0.15",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",30,"0.2",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",32,"0.25",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",33,"0.3",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",34,"0.35",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",36,"0.4",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",37,"0.45",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",38,"0.5",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",39,"0.55",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",40,"0.6",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",41,"0.65",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",43,"0.7",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",44,"0.75",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",46,"0.8",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",48,"0.85",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",51,"0.9",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",55,"0.95",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",58,"0.975",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"GR",62.0100000000002,"0.99",2025-05-07,"quantile","hospital admissions",1
2025-05-04,"IE",30,"0.01",2025-05-07,"quantile","hospital admissions",1
