"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2024-12-15,"CY",14,"0.01",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",16,"0.025",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",17,"0.05",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",19,"0.1",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",21,"0.15",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",22,"0.2",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",24,"0.25",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",25,"0.3",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",26,"0.35",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",27.6000000000001,"0.4",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",29,"0.45",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",32,"0.5",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",34,"0.55",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",36,"0.6",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",38,"0.65",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",40,"0.7",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",42,"0.75",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",44,"0.8",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",46,"0.85",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",49,"0.9",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",52,"0.95",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",56,"0.975",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CY",59,"0.99",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",27,"0.01",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",29,"0.025",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",31,"0.05",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",33,"0.1",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",35,"0.15",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",36,"0.2",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",37,"0.25",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",38,"0.3",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",39,"0.35",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",40,"0.4",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",41,"0.45",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",42,"0.5",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",43,"0.55",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",44,"0.6",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",44,"0.65",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",45,"0.7",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",46,"0.75",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",48,"0.8",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",49,"0.85",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",51,"0.9",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",53,"0.95",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",56,"0.975",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"CZ",58,"0.99",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",515,"0.01",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",525,"0.025",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",535,"0.05",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",545,"0.1",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",552,"0.15",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",557,"0.2",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",561,"0.25",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",565,"0.3",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",569,"0.35",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",573,"0.4",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",577,"0.45",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",580,"0.5",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",584,"0.55",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",588,"0.6",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",592,"0.65",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",595,"0.7",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",599,"0.75",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",604,"0.8",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",609,"0.85",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",616,"0.9",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",626,"0.95",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",636,"0.975",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"GR",648,"0.99",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"HU",4,"0.01",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"HU",5,"0.025",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"HU",6,"0.05",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"HU",7,"0.1",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"HU",8,"0.15",2024-12-25,"quantile","hospital admissions",0
2024-12-15,"HU",8,"0.2",2024-12-25,"quantile","hospital admissions",0
