"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-02-16,"CZ",4,"0.01",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",5,"0.025",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",6,"0.05",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",7,"0.1",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",8,"0.15",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",9,"0.2",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",9,"0.25",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",10,"0.3",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",10,"0.35",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",11,"0.4",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",11,"0.45",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",12,"0.5",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",12,"0.55",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",13,"0.6",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",14,"0.65",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",14,"0.7",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",15,"0.75",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",16,"0.8",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",17,"0.85",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",18,"0.9",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",20,"0.95",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",22,"0.975",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"CZ",24,"0.99",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",215,"0.01",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",226,"0.025",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",233,"0.05",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",241,"0.1",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",247,"0.15",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",252,"0.2",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",255.75,"0.25",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",259,"0.3",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",262,"0.35",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",265,"0.4",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",269,"0.45",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",272,"0.5",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",275,"0.55",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",278,"0.6",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",281,"0.65",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",284,"0.7",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",288,"0.75",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",292,"0.8",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",297,"0.85",2025-02-26,"quantile","hospital admissions",0
2025-02-16,"GR",304,"0.9",2025-02-26,"quantile","hospital admissions",0
