"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-07-06,"CZ",1,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",2,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",3,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",4,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",4,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",5,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",5,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",6,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",6,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",7,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",7,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",7,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",8,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",8,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",9,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",9,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",10,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",10,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",11,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",12,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",13,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",15,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"CZ",16,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",1,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",2,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",4,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",5,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",7,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",8,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",8,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",9,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",10,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",11,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",11,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",12,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",13,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",13,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",14,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",15,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",16,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",17,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",18,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",20,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",22,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",25,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"EE",28,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",106,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",111,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",115,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",120,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",124,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",127,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",129,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",132,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",134,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",135,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",138,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",139,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",141,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",143,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",145,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",147,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",150,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",152,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",155,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",159,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",165,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",170,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"GR",175.01,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",118,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",122,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",126,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",132,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",136,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",139,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",142,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",145,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",147,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",150,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",152,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",154,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",157,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",159,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",162,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",165,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",168,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",172,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",176,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",180,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",187,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",193,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"IE",200.01,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",17,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",25,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",30,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",35,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",39,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",41.8000000000001,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",43,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",45,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",47,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",49,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",50,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",52,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",54,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",56,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",58,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",60,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",63,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",66,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",70,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",76,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",85,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",94,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"MT",103,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",24,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",27,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",28,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",31,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",33,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",34,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",35,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",37,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",38,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",39,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",40,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",41,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",42,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",43,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",44,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",45,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",46,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",48,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",49.1500000000006,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",52,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",55,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",58,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"PL",61,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",1,"0.01",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",1,"0.025",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",2,"0.05",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",3,"0.1",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",3,"0.15",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",4,"0.2",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",4,"0.25",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",5,"0.3",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",5,"0.35",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",6,"0.4",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",6,"0.45",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",6,"0.5",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",7,"0.55",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",7,"0.6",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",8,"0.65",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",8,"0.7",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",8,"0.75",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",9,"0.8",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",10,"0.85",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",10,"0.9",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",12,"0.95",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",13,"0.975",2025-07-16,"quantile","hospital admissions",0
2025-07-06,"SK",15,"0.99",2025-07-16,"quantile","hospital admissions",0
2025-07-13,"CZ",2,"0.01",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",3,"0.025",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",4,"0.05",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",5,"0.1",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",6,"0.15",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",6,"0.2",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",7,"0.25",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",7,"0.3",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",8,"0.35",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",8,"0.4",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",9,"0.45",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",9,"0.5",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",10,"0.55",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",10,"0.6",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",11,"0.65",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",11,"0.7",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",12,"0.75",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",13,"0.8",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",13,"0.85",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",15,"0.9",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",16,"0.95",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",18,"0.975",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"CZ",20,"0.99",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",2,"0.01",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",4,"0.025",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",5,"0.05",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",8,"0.1",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",10,"0.15",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",11,"0.2",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",12,"0.25",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",13,"0.3",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",14,"0.35",2025-07-16,"quantile","hospital admissions",1
2025-07-13,"EE",15,"0.4",2025-07-16,"quantile","hospital admissions",1
