"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-08-31,"CZ",3,"0.01",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",4,"0.025",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",5,"0.05",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",6,"0.1",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",7,"0.15",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",7,"0.2",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",8,"0.25",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",8,"0.3",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",9,"0.35",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",9,"0.4",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",10,"0.45",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",10,"0.5",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",11,"0.55",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",11,"0.6",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",12,"0.65",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",12,"0.7",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",13,"0.75",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",13,"0.8",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",14,"0.85",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",15,"0.9",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",17,"0.95",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",18,"0.975",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"CZ",20,"0.99",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",2,"0.01",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",3,"0.025",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",4,"0.05",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",5,"0.1",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",6,"0.15",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",6,"0.2",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",7,"0.25",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",7,"0.3",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",8,"0.35",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",8,"0.4",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",9,"0.45",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",9,"0.5",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",10,"0.55",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",10,"0.6",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",11,"0.65",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",11,"0.7",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",12,"0.75",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",12,"0.8",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",13,"0.85",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",14,"0.9",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",16,"0.95",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",17,"0.975",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"EE",19.0100000000002,"0.99",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"GR",183,"0.01",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"GR",193,"0.025",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"GR",202,"0.05",2025-09-10,"quantile","hospital admissions",0
2025-08-31,"GR",211,"0.1",2025-09-10,"quantile","hospital admissions",0
