"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-02-09,"CY",23,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",26,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",28,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",31,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",33,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",35,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",37,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",38,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",40,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",42,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",43,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",45,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",46,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",48,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",50,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",53,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",55,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",58,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",61,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",66,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",74,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",81.0249999999996,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CY",90,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",4,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",5,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",6,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",7,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",8,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",9,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",10,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",11,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",11,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",12,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",13,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",13,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",14,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",15,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",15,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",16,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",17,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",18,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",19,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",21,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",23,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",25,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"CZ",26,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",292,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",299,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",307,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",316,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",322,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",326,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",331,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",334,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",338,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",341,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",344,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",347,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",350,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",353,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",356,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",360,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",364,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",368,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",374,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",380,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",391,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",399,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"GR",411,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",0,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",1,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",1,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",2,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",2,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",2,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",3,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",3,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",3,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",4,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",4,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",4,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",5,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",5,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",5,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",6,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",6,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",7,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",7,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",8,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",9,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",10,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"HU",12,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",23,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",25,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",28,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",30,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",32,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",34,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",35,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",36,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",37,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",38,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",39,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",40,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",41,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",42,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",43,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",44,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",46,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",47,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",49,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",51,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",54,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",57,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"IE",60,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",4,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",6,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",9,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",11,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",13,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",14,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",15,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",16,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",17,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",18,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",18,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",19,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",20,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",21,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",22,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",23,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",24,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",25,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",26,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",28,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",32,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",36,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"LT",39.0100000000002,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",0,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",0,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",0,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",0,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",0,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",1,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",1,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",1,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",1,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",1,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",1,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",2,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",2,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",2,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",2,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",3,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",3,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",3,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",4,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",4,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",5,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",6,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"MT",7,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",0,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",1,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",2,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",2,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",2,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",3,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",3,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"PL",4,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",0,"0.01",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",0,"0.025",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",0,"0.05",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",1,"0.1",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",1,"0.15",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",2,"0.2",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",2,"0.25",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",2,"0.3",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",2,"0.35",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",3,"0.4",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",3,"0.45",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",3,"0.5",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",3,"0.55",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",4,"0.6",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",4,"0.65",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",4,"0.7",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",4,"0.75",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",5,"0.8",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",5,"0.85",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",6,"0.9",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",7,"0.95",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",8,"0.975",2025-02-19,"quantile","hospital admissions",0
2025-02-09,"SK",9,"0.99",2025-02-19,"quantile","hospital admissions",0
2025-02-16,"CY",23,"0.01",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",26,"0.025",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",28,"0.05",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",31,"0.1",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",33,"0.15",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",35,"0.2",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",37,"0.25",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",38,"0.3",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",40,"0.35",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",41,"0.4",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",43,"0.45",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",44,"0.5",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",46,"0.55",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",47,"0.6",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",49,"0.65",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",51,"0.7",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",54,"0.75",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",57,"0.8",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",60,"0.85",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",65,"0.9",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",72,"0.95",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",78,"0.975",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CY",87,"0.99",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CZ",3,"0.01",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CZ",4,"0.025",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CZ",4,"0.05",2025-02-19,"quantile","hospital admissions",1
2025-02-16,"CZ",6,"0.1",2025-02-19,"quantile","hospital admissions",1
