"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-09-07,"CZ",11,"0.01",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",13,"0.025",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",14,"0.05",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",16,"0.1",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",18,"0.15",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",19,"0.2",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",20,"0.25",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",21,"0.3",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",21,"0.35",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",22,"0.4",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",23,"0.45",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",24,"0.5",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",25,"0.55",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",26,"0.6",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",26,"0.65",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",27,"0.7",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",28,"0.75",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",30,"0.8",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",31,"0.85",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",33,"0.9",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",35,"0.95",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",38,"0.975",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"CZ",40,"0.99",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",3,"0.01",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",4,"0.025",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",5,"0.05",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",6,"0.1",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",7,"0.15",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",7,"0.2",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",8,"0.25",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",9,"0.3",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",9,"0.35",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",10,"0.4",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",10,"0.45",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",10,"0.5",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",11,"0.55",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",11,"0.6",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",12,"0.65",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",12,"0.7",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",13,"0.75",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",14,"0.8",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",14,"0.85",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",15,"0.9",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",17,"0.95",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",18,"0.975",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"EE",20,"0.99",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",170,"0.01",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",176,"0.025",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",181,"0.05",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",189,"0.1",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",194,"0.15",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",198,"0.2",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",201,"0.25",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",204,"0.3",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",207,"0.35",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",210,"0.4",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",212,"0.45",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",215,"0.5",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",218,"0.55",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",221,"0.6",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",223,"0.65",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",227,"0.7",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",230,"0.75",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",235,"0.8",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",240,"0.85",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",247,"0.9",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",256,"0.95",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",265,"0.975",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"GR",275.01,"0.99",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",154,"0.01",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",162,"0.025",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",167,"0.05",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",174,"0.1",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",180,"0.15",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",184,"0.2",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",187,"0.25",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",190,"0.3",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",193,"0.35",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",195,"0.4",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",199,"0.45",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",201,"0.5",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",204,"0.55",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",206,"0.6",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",209,"0.65",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",212,"0.7",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",215,"0.75",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",219,"0.8",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",222,"0.85",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",229,"0.9",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",236,"0.95",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",244,"0.975",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"IE",252,"0.99",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",8,"0.01",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",10,"0.025",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",11,"0.05",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",13,"0.1",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",15,"0.15",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",16,"0.2",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",17,"0.25",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",18,"0.3",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",19,"0.35",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",20,"0.4",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",21,"0.45",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",22,"0.5",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",23,"0.55",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",25,"0.6",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",26,"0.65",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",27,"0.7",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",29,"0.75",2025-09-17,"quantile","hospital admissions",0
2025-09-07,"MT",31,"0.8",2025-09-17,"quantile","hospital admissions",0
