"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-03-16,"CZ",3,"0.01",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",4,"0.025",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",5,"0.05",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",6,"0.1",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",7,"0.15",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",8,"0.2",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",8,"0.25",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",9,"0.3",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",9,"0.35",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",10,"0.4",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",10,"0.45",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",11,"0.5",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",11,"0.55",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",12,"0.6",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",12,"0.65",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",13,"0.7",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",14,"0.75",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",14,"0.8",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",15,"0.85",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",16,"0.9",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",18,"0.95",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",19,"0.975",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"CZ",21,"0.99",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",75.99,"0.01",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",80.975,"0.025",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",85,"0.05",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",91,"0.1",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",95,"0.15",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",98,"0.2",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",101,"0.25",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",103,"0.3",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",105,"0.35",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",108,"0.4",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",110,"0.45",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",112,"0.5",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",114,"0.55",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",117,"0.6",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",119,"0.65",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",122,"0.7",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",124,"0.75",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",128,"0.8",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",132,"0.85",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",137.1,"0.9",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",146,"0.95",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",152,"0.975",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"GR",160,"0.99",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",0,"0.01",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",0,"0.025",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",0,"0.05",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",1,"0.1",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",1,"0.15",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",1,"0.2",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",2,"0.25",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",2,"0.3",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",2,"0.35",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",3,"0.4",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",3,"0.45",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",3,"0.5",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",3,"0.55",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",4,"0.6",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",4,"0.65",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",4,"0.7",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",5,"0.75",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",5,"0.8",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",6,"0.85",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",7,"0.9",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",8,"0.95",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",9,"0.975",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"HU",10,"0.99",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",19,"0.01",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",21,"0.025",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",24,"0.05",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",27,"0.1",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",28,"0.15",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",29,"0.2",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",31,"0.25",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",32,"0.3",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",33,"0.35",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",34,"0.4",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",35,"0.45",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",36,"0.5",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",37,"0.55",2025-03-26,"quantile","hospital admissions",0
2025-03-16,"IE",37,"0.6",2025-03-26,"quantile","hospital admissions",0
