"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2024-12-01,"CY",14,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",15,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",17,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",19,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",20,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",21,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",22,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",23,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",24,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",25,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",25,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",26,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",27,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",28,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",29,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",29,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",30,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",31,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",33,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",35,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",38,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",40,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CY",44,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",33,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",36,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",38,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",41,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",43,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",45,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",46,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",47,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",48,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",50,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",51,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",52,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",53,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",54,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",55,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",57,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",58,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",59,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",61,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",64,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",68,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",72,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"CZ",76,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",489,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",498,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",508,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",518,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",525,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",531,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",536,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",540,"0.3",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",544,"0.35",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",548,"0.4",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",551,"0.45",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",555,"0.5",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",558,"0.55",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",562,"0.6",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",566,"0.65",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",569,"0.7",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",574,"0.75",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",579,"0.8",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",585,"0.85",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",591,"0.9",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",600,"0.95",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",610.025,"0.975",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"GR",620.01,"0.99",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",11,"0.01",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",12,"0.025",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",13,"0.05",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",15,"0.1",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",16,"0.15",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",16,"0.2",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",17,"0.25",2024-12-11,"quantile","hospital admissions",0
2024-12-01,"HU",18,"0.3",2024-12-11,"quantile","hospital admissions",0
