origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-26,hospital admissions,2025-02-23,1,CZ,median,,7.392857143
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.01,6.904324089
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.025,6.981264706
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.05,7.047437881
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.1,7.123731314
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.15,7.175206131
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.2,7.216116684
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.25,7.251214295
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.3,7.282733035
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.35,7.311939845
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.4,7.339654251
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.45,7.36646826
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.5,7.392857143
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.55,7.419246026
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.6,7.446060035
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.65,7.473774441
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.7,7.502981251
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.75,7.53449999
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.8,7.569597602
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.85,7.610508155
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.9,7.661982972
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.95,7.738276405
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.975,7.80444958
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.99,7.881390196
2025-02-26,hospital admissions,2025-03-02,2,CZ,median,,4.275958909
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.01,3.712982724
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.025,3.801647625
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.05,3.877904331
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.1,3.96582343
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.15,4.025142029
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.2,4.072286571
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.25,4.11273239
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.3,4.149053985
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.35,4.182711356
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.4,4.21464891
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.45,4.245548863
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.5,4.275958909
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.55,4.306368955
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.6,4.337268908
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.65,4.369206462
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.7,4.402863833
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.75,4.439185429
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.8,4.479631248
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.85,4.526775789
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.9,4.586094388
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.95,4.674013487
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.975,4.750270193
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.99,4.838935095
2025-02-26,hospital admissions,2025-03-09,3,CZ,median,,0.394479685
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.01,0
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.025,0
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.05,0
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.1,0.03820835
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.15,0.106351203
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.2,0.160508982
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.25,0.206971534
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.3,0.248696342
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.35,0.287360595
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.4,0.32404919
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.45,0.359545831
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.5,0.394479685
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.55,0.429413539
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.6,0.46491018
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.65,0.501598775
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.7,0.540263028
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.75,0.581987836
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.8,0.628450388
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.85,0.682608167
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.9,0.75075102
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.95,0.851748993
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.975,0.939349673
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.99,1.041204394
2025-02-26,hospital admissions,2025-03-16,4,CZ,median,,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.01,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.025,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.05,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.1,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.15,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.2,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.25,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.3,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.35,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.4,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.45,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.5,0
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.55,0.040462954
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.6,0.081577767
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.65,0.12407319
