"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.01",10.4608889128043
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.025",11.9734489670074
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.05",13.4481357877961
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.1",15.3751522249263
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.15",16.828984274649
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.2",18.0818725954724
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.25",19.2308193097512
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.3",20.3246955841055
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.35",21.3938015159223
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.4",22.4602320119154
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.45",23.5425854063297
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.5",24.6586901720266
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.55",25.8277071317969
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.6",27.0723383746624
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.65",28.421830526354
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.7",29.916856490363
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.75",31.6185697138592
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.8",33.6276565266947
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.85",36.1311764914987
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.9",39.5476410317566
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.95",45.2145197367646
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.975",50.7832791266303
2025-09-10,"hospital admissions",2025-09-07,1,"CZ","quantile","0.99",58.1261311603964
2025-09-10,"hospital admissions",2025-09-14,2,"CZ","quantile","0.01",44.7904221460457
2025-09-10,"hospital admissions",2025-09-14,2,"CZ","quantile","0.025",45.7103050684642
2025-09-10,"hospital admissions",2025-09-14,2,"CZ","quantile","0.05",46.5165520458515
2025-09-10,"hospital admissions",2025-09-14,2,"CZ","quantile","0.1",47.4637683227491
2025-09-10,"hospital admissions",2025-09-14,2,"CZ","quantile","0.15",48.1137236794838
2025-09-10,"hospital admissions",2025-09-14,2,"CZ","quantile","0.2",48.6366294786272
