"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2024-11-06,"hospital admissions",2024-11-03,1,"CY","median","",18
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.2",2
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.25",5
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.3",8
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.35",11
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.4",13
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.45",16
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.5",18
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.55",21
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.6",23
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.65",25
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.7",28
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.75",31
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.8",34
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.85",38
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.9",42
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.95",49
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.975",54
2024-11-06,"hospital admissions",2024-11-03,1,"CY","quantile","0.99",62
2024-11-06,"hospital admissions",2024-11-10,2,"CY","median","",20
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.25",1
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.3",5
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.35",9
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.4",13
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.45",17
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.5",21
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.55",25
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.6",29
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.65",33
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.7",37
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.75",42
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.8",47
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.85",53
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.9",60
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.95",71
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.975",81
2024-11-06,"hospital admissions",2024-11-10,2,"CY","quantile","0.99",93
2024-11-06,"hospital admissions",2024-11-17,3,"CY","median","",23
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.25",0
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.3",4
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.35",9
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.4",14
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.45",19
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.5",24
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.55",29
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.6",34
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.65",39
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.7",44
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.75",50
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.8",57
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.85",65
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.9",75
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.95",89
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.975",101
2024-11-06,"hospital admissions",2024-11-17,3,"CY","quantile","0.99",116
2024-11-06,"hospital admissions",2024-11-24,4,"CY","median","",26
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.25",0
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.3",4
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.35",10
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.4",16
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.45",21
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.5",26
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.55",32
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.6",38
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.65",44
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.7",51
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.75",57
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.8",65
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.85",73
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.9",84
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.95",101
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.975",115
2024-11-06,"hospital admissions",2024-11-24,4,"CY","quantile","0.99",136
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","median","",135
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.25",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.3",0
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.35",5
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.4",51
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.45",93
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.5",135
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.55",179
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.6",218
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.65",259
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.7",304
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.75",355
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.8",408
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.85",473
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.9",556
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.95",675
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.975",775
2024-11-06,"hospital admissions",2024-11-03,1,"CZ","quantile","0.99",917
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","median","",89
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.25",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.3",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.35",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.4",0
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.45",8
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.5",85
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.55",165
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.6",250
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.65",332
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.7",415
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.75",508
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.8",601
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.85",720
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.9",884
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.95",1100
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.975",1280
2024-11-06,"hospital admissions",2024-11-10,2,"CZ","quantile","0.99",1510
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","median","",69
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.25",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.3",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.35",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.4",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.45",0
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.5",65
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.55",179
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.6",293
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.65",409
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.7",530
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.75",669
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.8",813
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.85",991
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.9",1199
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.95",1499
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.975",1778
2024-11-06,"hospital admissions",2024-11-17,3,"CZ","quantile","0.99",2107
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","median","",73
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.01",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.025",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.05",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.1",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.15",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.2",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.25",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.3",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.35",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.4",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.45",0
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.5",72
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.55",211
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.6",349
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.65",494
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.7",656
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.75",837
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.8",1027
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.85",1238
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.9",1484
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.95",1870
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.975",2235
2024-11-06,"hospital admissions",2024-11-24,4,"CZ","quantile","0.99",2653
2024-11-06,"hospital admissions",2024-11-03,1,"GR","median","",488
2024-11-06,"hospital admissions",2024-11-03,1,"GR","quantile","0.01",38
2024-11-06,"hospital admissions",2024-11-03,1,"GR","quantile","0.025",111
2024-11-06,"hospital admissions",2024-11-03,1,"GR","quantile","0.05",172
