"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.01",2
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.025",2
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.05",2
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.1",3
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.15",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.2",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.25",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.3",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.35",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.4",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.45",4
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.5",5
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.55",5
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.6",5
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.65",5
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.7",6
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.75",6
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.8",6
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.85",6
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.9",6
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.95",7
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.975",8
2025-07-16,"hospital admissions",2025-06-29,-1,"CZ","quantile","0.99",8
2025-07-16,"hospital admissions",2025-06-29,-1,"EE","quantile","0.01",4
2025-07-16,"hospital admissions",2025-06-29,-1,"EE","quantile","0.025",5
2025-07-16,"hospital admissions",2025-06-29,-1,"EE","quantile","0.05",5
