target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-02-12,2025-02-09,0.01,1,quantile,0
hospital admissions,CZ,2025-02-12,2025-02-09,0.025,1,quantile,0.278105724878019
hospital admissions,CZ,2025-02-12,2025-02-09,0.05,1,quantile,1.96210460029715
hospital admissions,CZ,2025-02-12,2025-02-09,0.1,1,quantile,4.63271281445258
hospital admissions,CZ,2025-02-12,2025-02-09,0.15,1,quantile,7.13985422768032
hospital admissions,CZ,2025-02-12,2025-02-09,0.2,1,quantile,9.18215755893298
hospital admissions,CZ,2025-02-12,2025-02-09,0.25,1,quantile,11.8195832180907
hospital admissions,CZ,2025-02-12,2025-02-09,0.3,1,quantile,14.3568213749748
hospital admissions,CZ,2025-02-12,2025-02-09,0.35,1,quantile,16.3278166129255
hospital admissions,CZ,2025-02-12,2025-02-09,0.4,1,quantile,18.1736661283257
hospital admissions,CZ,2025-02-12,2025-02-09,0.45,1,quantile,20.553152798457
hospital admissions,CZ,2025-02-12,2025-02-09,0.5,1,quantile,22.8316576446426
hospital admissions,CZ,2025-02-12,2025-02-09,0.55,1,quantile,25.0057094274672
hospital admissions,CZ,2025-02-12,2025-02-09,0.6,1,quantile,27.4167716247095
hospital admissions,CZ,2025-02-12,2025-02-09,0.65,1,quantile,30.4648436593553
hospital admissions,CZ,2025-02-12,2025-02-09,0.7,1,quantile,33.4836939086937
hospital admissions,CZ,2025-02-12,2025-02-09,0.75,1,quantile,36.8717436430813
hospital admissions,CZ,2025-02-12,2025-02-09,0.8,1,quantile,40.2667104162721
hospital admissions,CZ,2025-02-12,2025-02-09,0.85,1,quantile,45.864887480207
hospital admissions,CZ,2025-02-12,2025-02-09,0.9,1,quantile,52.3259928871887
hospital admissions,CZ,2025-02-12,2025-02-09,0.95,1,quantile,62.9733715657208
hospital admissions,CZ,2025-02-12,2025-02-09,0.975,1,quantile,70.7512224587468
hospital admissions,CZ,2025-02-12,2025-02-09,0.99,1,quantile,80.9873723934574
hospital admissions,CZ,2025-02-12,2025-02-16,0.01,2,quantile,0
hospital admissions,CZ,2025-02-12,2025-02-16,0.025,2,quantile,0
hospital admissions,CZ,2025-02-12,2025-02-16,0.05,2,quantile,2.38551962038075
hospital admissions,CZ,2025-02-12,2025-02-16,0.1,2,quantile,5.05824833238443
hospital admissions,CZ,2025-02-12,2025-02-16,0.15,2,quantile,8.05941335570575
hospital admissions,CZ,2025-02-12,2025-02-16,0.2,2,quantile,10.5836846913959
hospital admissions,CZ,2025-02-12,2025-02-16,0.25,2,quantile,12.6946723374933
hospital admissions,CZ,2025-02-12,2025-02-16,0.3,2,quantile,14.7870932715276
hospital admissions,CZ,2025-02-12,2025-02-16,0.35,2,quantile,16.8593119152526
hospital admissions,CZ,2025-02-12,2025-02-16,0.4,2,quantile,19.2697082806879
hospital admissions,CZ,2025-02-12,2025-02-16,0.45,2,quantile,22.3399206668369
hospital admissions,CZ,2025-02-12,2025-02-16,0.5,2,quantile,24.4391029724186
hospital admissions,CZ,2025-02-12,2025-02-16,0.55,2,quantile,27.4814749859084
hospital admissions,CZ,2025-02-12,2025-02-16,0.6,2,quantile,30.6654965007238
hospital admissions,CZ,2025-02-12,2025-02-16,0.65,2,quantile,34.3383484911408
hospital admissions,CZ,2025-02-12,2025-02-16,0.7,2,quantile,37.7437214555572
hospital admissions,CZ,2025-02-12,2025-02-16,0.75,2,quantile,41.3613275989352
hospital admissions,CZ,2025-02-12,2025-02-16,0.8,2,quantile,45.1041195345395
hospital admissions,CZ,2025-02-12,2025-02-16,0.85,2,quantile,53.6640649576196
hospital admissions,CZ,2025-02-12,2025-02-16,0.9,2,quantile,63.6991478426835
hospital admissions,CZ,2025-02-12,2025-02-16,0.95,2,quantile,75.8836504968916
hospital admissions,CZ,2025-02-12,2025-02-16,0.975,2,quantile,89.6405466423398
hospital admissions,CZ,2025-02-12,2025-02-16,0.99,2,quantile,116.578573344634
hospital admissions,CZ,2025-02-12,2025-02-23,0.01,3,quantile,0
hospital admissions,CZ,2025-02-12,2025-02-23,0.025,3,quantile,0
hospital admissions,CZ,2025-02-12,2025-02-23,0.05,3,quantile,1.74879246474949
hospital admissions,CZ,2025-02-12,2025-02-23,0.1,3,quantile,5.11697702287955
