target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-04-09,2025-04-06,0.01,1,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-06,0.025,1,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-06,0.05,1,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-06,0.1,1,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-06,0.15,1,quantile,0.837945619016278
hospital admissions,CZ,2025-04-09,2025-04-06,0.2,1,quantile,1.97783173794256
hospital admissions,CZ,2025-04-09,2025-04-06,0.25,1,quantile,3.16490997510514
hospital admissions,CZ,2025-04-09,2025-04-06,0.3,1,quantile,4.37913357280063
hospital admissions,CZ,2025-04-09,2025-04-06,0.35,1,quantile,5.52643844122474
hospital admissions,CZ,2025-04-09,2025-04-06,0.4,1,quantile,6.85001676498599
hospital admissions,CZ,2025-04-09,2025-04-06,0.45,1,quantile,8.10832375727981
hospital admissions,CZ,2025-04-09,2025-04-06,0.5,1,quantile,9.30642638331182
hospital admissions,CZ,2025-04-09,2025-04-06,0.55,1,quantile,11.4276403674689
hospital admissions,CZ,2025-04-09,2025-04-06,0.6,1,quantile,13.4809124572783
hospital admissions,CZ,2025-04-09,2025-04-06,0.65,1,quantile,16.3522286947686
hospital admissions,CZ,2025-04-09,2025-04-06,0.7,1,quantile,18.7586000212671
hospital admissions,CZ,2025-04-09,2025-04-06,0.75,1,quantile,21.1527132031598
hospital admissions,CZ,2025-04-09,2025-04-06,0.8,1,quantile,23.9433141553693
hospital admissions,CZ,2025-04-09,2025-04-06,0.85,1,quantile,28.360511984802
hospital admissions,CZ,2025-04-09,2025-04-06,0.9,1,quantile,35.1631001308226
hospital admissions,CZ,2025-04-09,2025-04-06,0.95,1,quantile,43.4511163710129
hospital admissions,CZ,2025-04-09,2025-04-06,0.975,1,quantile,51.1822305792402
hospital admissions,CZ,2025-04-09,2025-04-06,0.99,1,quantile,59.1119563106314
hospital admissions,CZ,2025-04-09,2025-04-13,0.01,2,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-13,0.025,2,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-13,0.05,2,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-13,0.1,2,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-13,0.15,2,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-13,0.2,2,quantile,0.570560416745117
hospital admissions,CZ,2025-04-09,2025-04-13,0.25,2,quantile,1.98187542803358
hospital admissions,CZ,2025-04-09,2025-04-13,0.3,2,quantile,3.4628630570662
hospital admissions,CZ,2025-04-09,2025-04-13,0.35,2,quantile,5.0112146254757
hospital admissions,CZ,2025-04-09,2025-04-13,0.4,2,quantile,6.80098089496081
hospital admissions,CZ,2025-04-09,2025-04-13,0.45,2,quantile,8.63638260586336
hospital admissions,CZ,2025-04-09,2025-04-13,0.5,2,quantile,10.4052765810437
hospital admissions,CZ,2025-04-09,2025-04-13,0.55,2,quantile,12.2557705232805
hospital admissions,CZ,2025-04-09,2025-04-13,0.6,2,quantile,14.0492361546404
hospital admissions,CZ,2025-04-09,2025-04-13,0.65,2,quantile,16.4766659058097
hospital admissions,CZ,2025-04-09,2025-04-13,0.7,2,quantile,19.4939182044424
hospital admissions,CZ,2025-04-09,2025-04-13,0.75,2,quantile,23.0626612717705
hospital admissions,CZ,2025-04-09,2025-04-13,0.8,2,quantile,26.99838504801
hospital admissions,CZ,2025-04-09,2025-04-13,0.85,2,quantile,32.4636995219789
hospital admissions,CZ,2025-04-09,2025-04-13,0.9,2,quantile,40.6469363288118
hospital admissions,CZ,2025-04-09,2025-04-13,0.95,2,quantile,51.7817906187399
hospital admissions,CZ,2025-04-09,2025-04-13,0.975,2,quantile,63.6458249754814
hospital admissions,CZ,2025-04-09,2025-04-13,0.99,2,quantile,82.6717904820382
hospital admissions,CZ,2025-04-09,2025-04-20,0.01,3,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-20,0.025,3,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-20,0.05,3,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-20,0.1,3,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-20,0.15,3,quantile,0
hospital admissions,CZ,2025-04-09,2025-04-20,0.2,3,quantile,0.410464828183045
hospital admissions,CZ,2025-04-09,2025-04-20,0.25,3,quantile,2.13266543312251
hospital admissions,CZ,2025-04-09,2025-04-20,0.3,3,quantile,3.88768446992464
hospital admissions,CZ,2025-04-09,2025-04-20,0.35,3,quantile,5.45354756699769
hospital admissions,CZ,2025-04-09,2025-04-20,0.4,3,quantile,7.35932623484575
hospital admissions,CZ,2025-04-09,2025-04-20,0.45,3,quantile,9.66363758056031
hospital admissions,CZ,2025-04-09,2025-04-20,0.5,3,quantile,11.7115497498954
hospital admissions,CZ,2025-04-09,2025-04-20,0.55,3,quantile,13.9685487095695
hospital admissions,CZ,2025-04-09,2025-04-20,0.6,3,quantile,16.9941465318474
hospital admissions,CZ,2025-04-09,2025-04-20,0.65,3,quantile,19.7183444597489
