target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CY,2024-12-18,2024-12-15,0.01,1,quantile,0.68657139219741
hospital admissions,CY,2024-12-18,2024-12-15,0.025,1,quantile,0.68657139219741
hospital admissions,CY,2024-12-18,2024-12-15,0.05,1,quantile,0.7938340593727
hospital admissions,CY,2024-12-18,2024-12-15,0.1,1,quantile,1.07418421758892
hospital admissions,CY,2024-12-18,2024-12-15,0.15,1,quantile,1.28169187940831
hospital admissions,CY,2024-12-18,2024-12-15,0.2,1,quantile,1.58491020146102
hospital admissions,CY,2024-12-18,2024-12-15,0.25,1,quantile,1.94754646820657
hospital admissions,CY,2024-12-18,2024-12-15,0.3,1,quantile,2.39417786437992
hospital admissions,CY,2024-12-18,2024-12-15,0.35,1,quantile,2.93592491945213
hospital admissions,CY,2024-12-18,2024-12-15,0.4,1,quantile,3.60612805469911
hospital admissions,CY,2024-12-18,2024-12-15,0.45,1,quantile,4.16864772642103
hospital admissions,CY,2024-12-18,2024-12-15,0.5,1,quantile,5.08595859827012
hospital admissions,CY,2024-12-18,2024-12-15,0.55,1,quantile,5.92643939223144
hospital admissions,CY,2024-12-18,2024-12-15,0.6,1,quantile,6.67258391787566
hospital admissions,CY,2024-12-18,2024-12-15,0.65,1,quantile,7.51871574384387
hospital admissions,CY,2024-12-18,2024-12-15,0.7,1,quantile,8.54483135781447
hospital admissions,CY,2024-12-18,2024-12-15,0.75,1,quantile,9.91276680642707
hospital admissions,CY,2024-12-18,2024-12-15,0.8,1,quantile,11.3657278711187
hospital admissions,CY,2024-12-18,2024-12-15,0.85,1,quantile,12.9892656600233
hospital admissions,CY,2024-12-18,2024-12-15,0.9,1,quantile,15.7387157887823
hospital admissions,CY,2024-12-18,2024-12-15,0.95,1,quantile,19.2491767720031
hospital admissions,CY,2024-12-18,2024-12-15,0.975,1,quantile,22.3497040808272
hospital admissions,CY,2024-12-18,2024-12-15,0.99,1,quantile,25.9557357021729
hospital admissions,CY,2024-12-18,2024-12-22,0.01,2,quantile,0.879242539844611
hospital admissions,CY,2024-12-18,2024-12-22,0.025,2,quantile,0.883792848661197
hospital admissions,CY,2024-12-18,2024-12-22,0.05,2,quantile,1.11872322524702
hospital admissions,CY,2024-12-18,2024-12-22,0.1,2,quantile,1.37203283093161
hospital admissions,CY,2024-12-18,2024-12-22,0.15,2,quantile,1.62725127072202
hospital admissions,CY,2024-12-18,2024-12-22,0.2,2,quantile,1.98867063179543
hospital admissions,CY,2024-12-18,2024-12-22,0.25,2,quantile,2.42126275845712
hospital admissions,CY,2024-12-18,2024-12-22,0.3,2,quantile,2.79814770231546
hospital admissions,CY,2024-12-18,2024-12-22,0.35,2,quantile,3.27139830836822
hospital admissions,CY,2024-12-18,2024-12-22,0.4,2,quantile,3.9010782887638
hospital admissions,CY,2024-12-18,2024-12-22,0.45,2,quantile,4.67066140625233
hospital admissions,CY,2024-12-18,2024-12-22,0.5,2,quantile,5.18841002026954
hospital admissions,CY,2024-12-18,2024-12-22,0.55,2,quantile,6.07783563768712
hospital admissions,CY,2024-12-18,2024-12-22,0.6,2,quantile,7.02790254623594
hospital admissions,CY,2024-12-18,2024-12-22,0.65,2,quantile,8.12224770914633
hospital admissions,CY,2024-12-18,2024-12-22,0.7,2,quantile,9.27099084713223
hospital admissions,CY,2024-12-18,2024-12-22,0.75,2,quantile,10.4812567242545
hospital admissions,CY,2024-12-18,2024-12-22,0.8,2,quantile,12.0028874752007
hospital admissions,CY,2024-12-18,2024-12-22,0.85,2,quantile,14.6964436414536
hospital admissions,CY,2024-12-18,2024-12-22,0.9,2,quantile,18.2496088750935
hospital admissions,CY,2024-12-18,2024-12-22,0.95,2,quantile,22.7230714852788
hospital admissions,CY,2024-12-18,2024-12-22,0.975,2,quantile,29.4812206105935
hospital admissions,CY,2024-12-18,2024-12-22,0.99,2,quantile,34.7488140131197
hospital admissions,CY,2024-12-18,2024-12-29,0.01,3,quantile,0.744629601049694
hospital admissions,CY,2024-12-18,2024-12-29,0.025,3,quantile,0.744629601049694
hospital admissions,CY,2024-12-18,2024-12-29,0.05,3,quantile,0.934375018034441
hospital admissions,CY,2024-12-18,2024-12-29,0.1,3,quantile,1.27962314960155
hospital admissions,CY,2024-12-18,2024-12-29,0.15,3,quantile,1.60597488878161
hospital admissions,CY,2024-12-18,2024-12-29,0.2,3,quantile,1.8924145347989
hospital admissions,CY,2024-12-18,2024-12-29,0.25,3,quantile,2.23813453976256
hospital admissions,CY,2024-12-18,2024-12-29,0.3,3,quantile,2.69302601521846
hospital admissions,CY,2024-12-18,2024-12-29,0.35,3,quantile,3.10732811731184
hospital admissions,CY,2024-12-18,2024-12-29,0.4,3,quantile,3.79065080029116
hospital admissions,CY,2024-12-18,2024-12-29,0.45,3,quantile,4.54585074806677
hospital admissions,CY,2024-12-18,2024-12-29,0.5,3,quantile,5.36077929636383
hospital admissions,CY,2024-12-18,2024-12-29,0.55,3,quantile,6.06163098527454
hospital admissions,CY,2024-12-18,2024-12-29,0.6,3,quantile,6.92622858471703
hospital admissions,CY,2024-12-18,2024-12-29,0.65,3,quantile,8.10126516323284
hospital admissions,CY,2024-12-18,2024-12-29,0.7,3,quantile,9.19561021781762
hospital admissions,CY,2024-12-18,2024-12-29,0.75,3,quantile,10.9473460086448
hospital admissions,CY,2024-12-18,2024-12-29,0.8,3,quantile,13.1693775558907
hospital admissions,CY,2024-12-18,2024-12-29,0.85,3,quantile,15.7089512349147
hospital admissions,CY,2024-12-18,2024-12-29,0.9,3,quantile,19.8710549799097
hospital admissions,CY,2024-12-18,2024-12-29,0.95,3,quantile,27.0665908526959
hospital admissions,CY,2024-12-18,2024-12-29,0.975,3,quantile,32.8561373640752
hospital admissions,CY,2024-12-18,2024-12-29,0.99,3,quantile,43.6324637926461
hospital admissions,CY,2024-12-18,2025-01-05,0.01,4,quantile,0.831298097902212
hospital admissions,CY,2024-12-18,2025-01-05,0.025,4,quantile,0.831378959298466
hospital admissions,CY,2024-12-18,2025-01-05,0.05,4,quantile,0.998594477641398
hospital admissions,CY,2024-12-18,2025-01-05,0.1,4,quantile,1.34327293825217
hospital admissions,CY,2024-12-18,2025-01-05,0.15,4,quantile,1.69616399664024
hospital admissions,CY,2024-12-18,2025-01-05,0.2,4,quantile,2.07497463049538
hospital admissions,CY,2024-12-18,2025-01-05,0.25,4,quantile,2.41801313046805
hospital admissions,CY,2024-12-18,2025-01-05,0.3,4,quantile,2.74959679601801
hospital admissions,CY,2024-12-18,2025-01-05,0.35,4,quantile,3.41070387762503
hospital admissions,CY,2024-12-18,2025-01-05,0.4,4,quantile,3.98525718954132
hospital admissions,CY,2024-12-18,2025-01-05,0.45,4,quantile,4.84410019123821
hospital admissions,CY,2024-12-18,2025-01-05,0.5,4,quantile,5.59766523612287
hospital admissions,CY,2024-12-18,2025-01-05,0.55,4,quantile,6.30195024724353
hospital admissions,CY,2024-12-18,2025-01-05,0.6,4,quantile,7.37779444379531
hospital admissions,CY,2024-12-18,2025-01-05,0.65,4,quantile,8.67003348704912
hospital admissions,CY,2024-12-18,2025-01-05,0.7,4,quantile,10.5614569856853
hospital admissions,CY,2024-12-18,2025-01-05,0.75,4,quantile,12.5066473995678
hospital admissions,CY,2024-12-18,2025-01-05,0.8,4,quantile,14.5405857014114
hospital admissions,CY,2024-12-18,2025-01-05,0.85,4,quantile,17.5494818723341
hospital admissions,CY,2024-12-18,2025-01-05,0.9,4,quantile,21.3230237825774
hospital admissions,CY,2024-12-18,2025-01-05,0.95,4,quantile,30.7107157177164
hospital admissions,CY,2024-12-18,2025-01-05,0.975,4,quantile,41.4970093997243
hospital admissions,CY,2024-12-18,2025-01-05,0.99,4,quantile,54.4973237930969
hospital admissions,CY,2024-12-18,2024-12-15,,1,median,5.08595859827012
hospital admissions,CY,2024-12-18,2024-12-22,,2,median,5.18841002026954
hospital admissions,CY,2024-12-18,2024-12-29,,3,median,5.36077929636383
hospital admissions,CY,2024-12-18,2025-01-05,,4,median,5.59766523612287
hospital admissions,CZ,2024-12-18,2024-12-15,0.01,1,quantile,22.3179147568676
hospital admissions,CZ,2024-12-18,2024-12-15,0.025,1,quantile,31.2501919946049
hospital admissions,CZ,2024-12-18,2024-12-15,0.05,1,quantile,35.0029723488854
hospital admissions,CZ,2024-12-18,2024-12-15,0.1,1,quantile,40.3530854932026
hospital admissions,CZ,2024-12-18,2024-12-15,0.15,1,quantile,44.3902443329334
