target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-02-26,2025-02-23,0.01,1,quantile,0
hospital admissions,CZ,2025-02-26,2025-02-23,0.025,1,quantile,0
hospital admissions,CZ,2025-02-26,2025-02-23,0.05,1,quantile,0.226921500310158
hospital admissions,CZ,2025-02-26,2025-02-23,0.1,1,quantile,2.14396073850474
hospital admissions,CZ,2025-02-26,2025-02-23,0.15,1,quantile,3.83500608525868
hospital admissions,CZ,2025-02-26,2025-02-23,0.2,1,quantile,5.56962191330739
hospital admissions,CZ,2025-02-26,2025-02-23,0.25,1,quantile,7.5162016141331
hospital admissions,CZ,2025-02-26,2025-02-23,0.3,1,quantile,9.5549880076993
hospital admissions,CZ,2025-02-26,2025-02-23,0.35,1,quantile,11.1679832400227
hospital admissions,CZ,2025-02-26,2025-02-23,0.4,1,quantile,12.7610549192689
hospital admissions,CZ,2025-02-26,2025-02-23,0.45,1,quantile,14.9194081682815
hospital admissions,CZ,2025-02-26,2025-02-23,0.5,1,quantile,16.9189225311699
hospital admissions,CZ,2025-02-26,2025-02-23,0.55,1,quantile,19.3119468725113
hospital admissions,CZ,2025-02-26,2025-02-23,0.6,1,quantile,21.3397329995121
hospital admissions,CZ,2025-02-26,2025-02-23,0.65,1,quantile,24.1858779514809
hospital admissions,CZ,2025-02-26,2025-02-23,0.7,1,quantile,27.4579476346035
hospital admissions,CZ,2025-02-26,2025-02-23,0.75,1,quantile,30.2871831012585
hospital admissions,CZ,2025-02-26,2025-02-23,0.8,1,quantile,33.4577033352469
hospital admissions,CZ,2025-02-26,2025-02-23,0.85,1,quantile,39.0396429358927
hospital admissions,CZ,2025-02-26,2025-02-23,0.9,1,quantile,44.917753687865
hospital admissions,CZ,2025-02-26,2025-02-23,0.95,1,quantile,54.1126161394228
hospital admissions,CZ,2025-02-26,2025-02-23,0.975,1,quantile,62.6370673483761
hospital admissions,CZ,2025-02-26,2025-02-23,0.99,1,quantile,72.6470780234325
hospital admissions,CZ,2025-02-26,2025-03-02,0.01,2,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-02,0.025,2,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-02,0.05,2,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-02,0.1,2,quantile,1.60298408204608
hospital admissions,CZ,2025-02-26,2025-03-02,0.15,2,quantile,4.13038885193076
hospital admissions,CZ,2025-02-26,2025-03-02,0.2,2,quantile,5.83815275040088
hospital admissions,CZ,2025-02-26,2025-03-02,0.25,2,quantile,7.65445047427067
hospital admissions,CZ,2025-02-26,2025-03-02,0.3,2,quantile,9.51874993726687
hospital admissions,CZ,2025-02-26,2025-03-02,0.35,2,quantile,11.5634894351025
hospital admissions,CZ,2025-02-26,2025-03-02,0.4,2,quantile,13.6580042114293
hospital admissions,CZ,2025-02-26,2025-03-02,0.45,2,quantile,16.1515556480869
hospital admissions,CZ,2025-02-26,2025-03-02,0.5,2,quantile,18.3793482247023
hospital admissions,CZ,2025-02-26,2025-03-02,0.55,2,quantile,20.8786480422025
hospital admissions,CZ,2025-02-26,2025-03-02,0.6,2,quantile,23.8265166818427
hospital admissions,CZ,2025-02-26,2025-03-02,0.65,2,quantile,26.4728006399383
hospital admissions,CZ,2025-02-26,2025-03-02,0.7,2,quantile,30.1132118232456
hospital admissions,CZ,2025-02-26,2025-03-02,0.75,2,quantile,33.3432485765564
hospital admissions,CZ,2025-02-26,2025-03-02,0.8,2,quantile,37.6300668981758
hospital admissions,CZ,2025-02-26,2025-03-02,0.85,2,quantile,44.7678871271109
hospital admissions,CZ,2025-02-26,2025-03-02,0.9,2,quantile,54.2326804361598
hospital admissions,CZ,2025-02-26,2025-03-02,0.95,2,quantile,66.2991347427101
hospital admissions,CZ,2025-02-26,2025-03-02,0.975,2,quantile,79.4927798459745
hospital admissions,CZ,2025-02-26,2025-03-02,0.99,2,quantile,102.917519352706
hospital admissions,CZ,2025-02-26,2025-03-09,0.01,3,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-09,0.025,3,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-09,0.05,3,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-09,0.1,3,quantile,1.27190033147552
hospital admissions,CZ,2025-02-26,2025-03-09,0.15,3,quantile,3.78814701450298
hospital admissions,CZ,2025-02-26,2025-03-09,0.2,3,quantile,5.91355559584951
hospital admissions,CZ,2025-02-26,2025-03-09,0.25,3,quantile,8.05625599812189
hospital admissions,CZ,2025-02-26,2025-03-09,0.3,3,quantile,9.96298433840001
hospital admissions,CZ,2025-02-26,2025-03-09,0.35,3,quantile,11.9244962058366
hospital admissions,CZ,2025-02-26,2025-03-09,0.4,3,quantile,14.5543655729704
hospital admissions,CZ,2025-02-26,2025-03-09,0.45,3,quantile,17.3216446997611
hospital admissions,CZ,2025-02-26,2025-03-09,0.5,3,quantile,20.192863518934
hospital admissions,CZ,2025-02-26,2025-03-09,0.55,3,quantile,23.0379686822565
hospital admissions,CZ,2025-02-26,2025-03-09,0.6,3,quantile,25.9241380507794
hospital admissions,CZ,2025-02-26,2025-03-09,0.65,3,quantile,29.6581270784399
hospital admissions,CZ,2025-02-26,2025-03-09,0.7,3,quantile,33.5926896810759
hospital admissions,CZ,2025-02-26,2025-03-09,0.75,3,quantile,38.026314477745
hospital admissions,CZ,2025-02-26,2025-03-09,0.8,3,quantile,46.6216344211561
hospital admissions,CZ,2025-02-26,2025-03-09,0.85,3,quantile,53.4730700999976
hospital admissions,CZ,2025-02-26,2025-03-09,0.9,3,quantile,63.1339317937065
hospital admissions,CZ,2025-02-26,2025-03-09,0.95,3,quantile,85.5486471332519
hospital admissions,CZ,2025-02-26,2025-03-09,0.975,3,quantile,105.770405665242
hospital admissions,CZ,2025-02-26,2025-03-09,0.99,3,quantile,144.225295268917
hospital admissions,CZ,2025-02-26,2025-03-16,0.01,4,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-16,0.025,4,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-16,0.05,4,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-16,0.1,4,quantile,0
hospital admissions,CZ,2025-02-26,2025-03-16,0.15,4,quantile,2.30714431786896
hospital admissions,CZ,2025-02-26,2025-03-16,0.2,4,quantile,4.53087581993885
hospital admissions,CZ,2025-02-26,2025-03-16,0.25,4,quantile,7.58430808318942
hospital admissions,CZ,2025-02-26,2025-03-16,0.3,4,quantile,10.2532276233173
hospital admissions,CZ,2025-02-26,2025-03-16,0.35,4,quantile,12.7460138521608
hospital admissions,CZ,2025-02-26,2025-03-16,0.4,4,quantile,15.7521118743607
hospital admissions,CZ,2025-02-26,2025-03-16,0.45,4,quantile,18.2653959939099
hospital admissions,CZ,2025-02-26,2025-03-16,0.5,4,quantile,22.3755433017723
hospital admissions,CZ,2025-02-26,2025-03-16,0.55,4,quantile,25.5148026554251
hospital admissions,CZ,2025-02-26,2025-03-16,0.6,4,quantile,28.4973202789848
hospital admissions,CZ,2025-02-26,2025-03-16,0.65,4,quantile,32.7385054949738
hospital admissions,CZ,2025-02-26,2025-03-16,0.7,4,quantile,37.455157305513
hospital admissions,CZ,2025-02-26,2025-03-16,0.75,4,quantile,43.2165898302068
hospital admissions,CZ,2025-02-26,2025-03-16,0.8,4,quantile,52.8729465470645
hospital admissions,CZ,2025-02-26,2025-03-16,0.85,4,quantile,64.0914349554025
hospital admissions,CZ,2025-02-26,2025-03-16,0.9,4,quantile,80.9775451053163
hospital admissions,CZ,2025-02-26,2025-03-16,0.95,4,quantile,106.222375237374
hospital admissions,CZ,2025-02-26,2025-03-16,0.975,4,quantile,133.557375625202
hospital admissions,CZ,2025-02-26,2025-03-16,0.99,4,quantile,182.4674438608
hospital admissions,CZ,2025-02-26,2025-02-23,,1,median,16.9189225311699
hospital admissions,CZ,2025-02-26,2025-03-02,,2,median,18.3793482247023
hospital admissions,CZ,2025-02-26,2025-03-09,,3,median,20.192863518934
hospital admissions,CZ,2025-02-26,2025-03-16,,4,median,22.3755433017723
hospital admissions,FR,2025-02-26,2025-02-23,0.01,1,quantile,0
hospital admissions,FR,2025-02-26,2025-02-23,0.025,1,quantile,0
hospital admissions,FR,2025-02-26,2025-02-23,0.05,1,quantile,0
hospital admissions,FR,2025-02-26,2025-02-23,0.1,1,quantile,0
hospital admissions,FR,2025-02-26,2025-02-23,0.15,1,quantile,0
hospital admissions,FR,2025-02-26,2025-02-23,0.2,1,quantile,0
hospital admissions,FR,2025-02-26,2025-02-23,0.25,1,quantile,0
