target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-09-10,2025-09-07,0.01,1,quantile,0
hospital admissions,CZ,2025-09-10,2025-09-07,0.025,1,quantile,0.270372369192037
hospital admissions,CZ,2025-09-10,2025-09-07,0.05,1,quantile,1.55849021251705
hospital admissions,CZ,2025-09-10,2025-09-07,0.1,1,quantile,3.42402691608
hospital admissions,CZ,2025-09-10,2025-09-07,0.15,1,quantile,5.50163818281544
hospital admissions,CZ,2025-09-10,2025-09-07,0.2,1,quantile,8.05683847665386
hospital admissions,CZ,2025-09-10,2025-09-07,0.25,1,quantile,9.87831525082931
hospital admissions,CZ,2025-09-10,2025-09-07,0.3,1,quantile,12.3636062260436
hospital admissions,CZ,2025-09-10,2025-09-07,0.35,1,quantile,14.0983233214073
hospital admissions,CZ,2025-09-10,2025-09-07,0.4,1,quantile,16.2404313263909
hospital admissions,CZ,2025-09-10,2025-09-07,0.45,1,quantile,18.5129892582325
hospital admissions,CZ,2025-09-10,2025-09-07,0.5,1,quantile,20.6256468525835
hospital admissions,CZ,2025-09-10,2025-09-07,0.55,1,quantile,23.1938258591762
hospital admissions,CZ,2025-09-10,2025-09-07,0.6,1,quantile,25.7133939631935
hospital admissions,CZ,2025-09-10,2025-09-07,0.65,1,quantile,28.6976915818138
hospital admissions,CZ,2025-09-10,2025-09-07,0.7,1,quantile,32.0926054121802
hospital admissions,CZ,2025-09-10,2025-09-07,0.75,1,quantile,35.7123713116738
hospital admissions,CZ,2025-09-10,2025-09-07,0.8,1,quantile,39.9541521694156
hospital admissions,CZ,2025-09-10,2025-09-07,0.85,1,quantile,44.2981414109055
hospital admissions,CZ,2025-09-10,2025-09-07,0.9,1,quantile,51.691322146328
hospital admissions,CZ,2025-09-10,2025-09-07,0.95,1,quantile,62.6315387014845
hospital admissions,CZ,2025-09-10,2025-09-07,0.975,1,quantile,71.9584054607839
hospital admissions,CZ,2025-09-10,2025-09-07,0.99,1,quantile,82.982655510123
hospital admissions,CZ,2025-09-10,2025-09-14,0.01,2,quantile,0
hospital admissions,CZ,2025-09-10,2025-09-14,0.025,2,quantile,0.19893244180987
hospital admissions,CZ,2025-09-10,2025-09-14,0.05,2,quantile,2.20054547438775
hospital admissions,CZ,2025-09-10,2025-09-14,0.1,2,quantile,4.95102228875336
hospital admissions,CZ,2025-09-10,2025-09-14,0.15,2,quantile,7.34613296875536
hospital admissions,CZ,2025-09-10,2025-09-14,0.2,2,quantile,9.75186400631596
hospital admissions,CZ,2025-09-10,2025-09-14,0.25,2,quantile,11.813781287773
hospital admissions,CZ,2025-09-10,2025-09-14,0.3,2,quantile,14.0830303444016
hospital admissions,CZ,2025-09-10,2025-09-14,0.35,2,quantile,15.7584522142066
hospital admissions,CZ,2025-09-10,2025-09-14,0.4,2,quantile,18.199614594005
hospital admissions,CZ,2025-09-10,2025-09-14,0.45,2,quantile,21.2492139258485
hospital admissions,CZ,2025-09-10,2025-09-14,0.5,2,quantile,24.0225151471001
hospital admissions,CZ,2025-09-10,2025-09-14,0.55,2,quantile,27.1733987502659
hospital admissions,CZ,2025-09-10,2025-09-14,0.6,2,quantile,29.7517242085783
hospital admissions,CZ,2025-09-10,2025-09-14,0.65,2,quantile,33.9884358609973
hospital admissions,CZ,2025-09-10,2025-09-14,0.7,2,quantile,37.8224809437188
hospital admissions,CZ,2025-09-10,2025-09-14,0.75,2,quantile,43.2901102351983
hospital admissions,CZ,2025-09-10,2025-09-14,0.8,2,quantile,48.9580194958167
hospital admissions,CZ,2025-09-10,2025-09-14,0.85,2,quantile,56.6883905938486
hospital admissions,CZ,2025-09-10,2025-09-14,0.9,2,quantile,67.1764808759811
hospital admissions,CZ,2025-09-10,2025-09-14,0.95,2,quantile,82.9038528032089
hospital admissions,CZ,2025-09-10,2025-09-14,0.975,2,quantile,96.1566503805503
hospital admissions,CZ,2025-09-10,2025-09-14,0.99,2,quantile,129.564729092186
hospital admissions,CZ,2025-09-10,2025-09-21,0.01,3,quantile,0
hospital admissions,CZ,2025-09-10,2025-09-21,0.025,3,quantile,0
hospital admissions,CZ,2025-09-10,2025-09-21,0.05,3,quantile,2.41372933875028
hospital admissions,CZ,2025-09-10,2025-09-21,0.1,3,quantile,5.93323429919666
hospital admissions,CZ,2025-09-10,2025-09-21,0.15,3,quantile,8.73967618084678
hospital admissions,CZ,2025-09-10,2025-09-21,0.2,3,quantile,11.3434786646155
hospital admissions,CZ,2025-09-10,2025-09-21,0.25,3,quantile,13.5193424442159
hospital admissions,CZ,2025-09-10,2025-09-21,0.3,3,quantile,15.4101506400373
hospital admissions,CZ,2025-09-10,2025-09-21,0.35,3,quantile,17.6665842081277
hospital admissions,CZ,2025-09-10,2025-09-21,0.4,3,quantile,21.3239032300042
hospital admissions,CZ,2025-09-10,2025-09-21,0.45,3,quantile,24.0467749319517
hospital admissions,CZ,2025-09-10,2025-09-21,0.5,3,quantile,27.9257861124872
hospital admissions,CZ,2025-09-10,2025-09-21,0.55,3,quantile,31.2401132303876
hospital admissions,CZ,2025-09-10,2025-09-21,0.6,3,quantile,35.2382662716908
hospital admissions,CZ,2025-09-10,2025-09-21,0.65,3,quantile,40.0511367734733
hospital admissions,CZ,2025-09-10,2025-09-21,0.7,3,quantile,44.8853261181594
hospital admissions,CZ,2025-09-10,2025-09-21,0.75,3,quantile,50.4973455926685
hospital admissions,CZ,2025-09-10,2025-09-21,0.8,3,quantile,60.0950904993825
hospital admissions,CZ,2025-09-10,2025-09-21,0.85,3,quantile,70.420832520145
hospital admissions,CZ,2025-09-10,2025-09-21,0.9,3,quantile,86.1859106590982
