target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-02-05,2025-02-02,0.01,1,quantile,0.051214062988727
hospital admissions,CZ,2025-02-05,2025-02-02,0.025,1,quantile,1.28684752496015
hospital admissions,CZ,2025-02-05,2025-02-02,0.05,1,quantile,3.64620894495383
hospital admissions,CZ,2025-02-05,2025-02-02,0.1,1,quantile,7.11601617027347
hospital admissions,CZ,2025-02-05,2025-02-02,0.15,1,quantile,9.71632111440044
hospital admissions,CZ,2025-02-05,2025-02-02,0.2,1,quantile,12.1378359453114
hospital admissions,CZ,2025-02-05,2025-02-02,0.25,1,quantile,15.2483739367418
hospital admissions,CZ,2025-02-05,2025-02-02,0.3,1,quantile,17.5552896198564
hospital admissions,CZ,2025-02-05,2025-02-02,0.35,1,quantile,20.0030760811306
hospital admissions,CZ,2025-02-05,2025-02-02,0.4,1,quantile,22.0922654513605
hospital admissions,CZ,2025-02-05,2025-02-02,0.45,1,quantile,24.4562089192485
hospital admissions,CZ,2025-02-05,2025-02-02,0.5,1,quantile,26.6528748637352
hospital admissions,CZ,2025-02-05,2025-02-02,0.55,1,quantile,28.8633331010614
hospital admissions,CZ,2025-02-05,2025-02-02,0.6,1,quantile,31.8070356424602
hospital admissions,CZ,2025-02-05,2025-02-02,0.65,1,quantile,34.6864873675122
hospital admissions,CZ,2025-02-05,2025-02-02,0.7,1,quantile,37.7411003012031
hospital admissions,CZ,2025-02-05,2025-02-02,0.75,1,quantile,41.3388260497108
hospital admissions,CZ,2025-02-05,2025-02-02,0.8,1,quantile,45.2494371796852
hospital admissions,CZ,2025-02-05,2025-02-02,0.85,1,quantile,50.5486743063374
hospital admissions,CZ,2025-02-05,2025-02-02,0.9,1,quantile,57.4048840180791
hospital admissions,CZ,2025-02-05,2025-02-02,0.95,1,quantile,68.1046032891388
hospital admissions,CZ,2025-02-05,2025-02-02,0.975,1,quantile,76.1593895280139
hospital admissions,CZ,2025-02-05,2025-02-02,0.99,1,quantile,86.7114518613777
hospital admissions,CZ,2025-02-05,2025-02-09,0.01,2,quantile,0
hospital admissions,CZ,2025-02-05,2025-02-09,0.025,2,quantile,2.12498692308384
hospital admissions,CZ,2025-02-05,2025-02-09,0.05,2,quantile,4.49405046250373
hospital admissions,CZ,2025-02-05,2025-02-09,0.1,2,quantile,7.37048909122081
hospital admissions,CZ,2025-02-05,2025-02-09,0.15,2,quantile,10.6056714654021
hospital admissions,CZ,2025-02-05,2025-02-09,0.2,2,quantile,13.2053160770448
hospital admissions,CZ,2025-02-05,2025-02-09,0.25,2,quantile,15.6724394770169
hospital admissions,CZ,2025-02-05,2025-02-09,0.3,2,quantile,17.8924414088097
hospital admissions,CZ,2025-02-05,2025-02-09,0.35,2,quantile,20.0135462988582
hospital admissions,CZ,2025-02-05,2025-02-09,0.4,2,quantile,22.8070847828965
hospital admissions,CZ,2025-02-05,2025-02-09,0.45,2,quantile,26.0807585110615
hospital admissions,CZ,2025-02-05,2025-02-09,0.5,2,quantile,28.3037542368541
hospital admissions,CZ,2025-02-05,2025-02-09,0.55,2,quantile,31.5312415477018
hospital admissions,CZ,2025-02-05,2025-02-09,0.6,2,quantile,34.6648741598869
hospital admissions,CZ,2025-02-05,2025-02-09,0.65,2,quantile,38.7863662659185
hospital admissions,CZ,2025-02-05,2025-02-09,0.7,2,quantile,42.053586488877
hospital admissions,CZ,2025-02-05,2025-02-09,0.75,2,quantile,45.9435939501774
hospital admissions,CZ,2025-02-05,2025-02-09,0.8,2,quantile,50.3517715445089
