target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-07-09,2025-07-06,0.01,1,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-06,0.025,1,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-06,0.05,1,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-06,0.1,1,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-06,0.15,1,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-06,0.2,1,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-06,0.25,1,quantile,0.647999216229633
hospital admissions,CZ,2025-07-09,2025-07-06,0.3,1,quantile,1.71868826967173
hospital admissions,CZ,2025-07-09,2025-07-06,0.35,1,quantile,2.93642553256306
hospital admissions,CZ,2025-07-09,2025-07-06,0.4,1,quantile,3.80284993569851
hospital admissions,CZ,2025-07-09,2025-07-06,0.45,1,quantile,5.08210682983134
hospital admissions,CZ,2025-07-09,2025-07-06,0.5,1,quantile,6.25769303818325
hospital admissions,CZ,2025-07-09,2025-07-06,0.55,1,quantile,7.79410890358526
hospital admissions,CZ,2025-07-09,2025-07-06,0.6,1,quantile,9.64403720217989
hospital admissions,CZ,2025-07-09,2025-07-06,0.65,1,quantile,12.2121043217844
hospital admissions,CZ,2025-07-09,2025-07-06,0.7,1,quantile,14.6356777530547
hospital admissions,CZ,2025-07-09,2025-07-06,0.75,1,quantile,17.3799605667825
hospital admissions,CZ,2025-07-09,2025-07-06,0.8,1,quantile,20.2235819324945
hospital admissions,CZ,2025-07-09,2025-07-06,0.85,1,quantile,24.8828665514406
hospital admissions,CZ,2025-07-09,2025-07-06,0.9,1,quantile,30.1432604212973
hospital admissions,CZ,2025-07-09,2025-07-06,0.95,1,quantile,39.520040053627
hospital admissions,CZ,2025-07-09,2025-07-06,0.975,1,quantile,49.7808076550821
hospital admissions,CZ,2025-07-09,2025-07-06,0.99,1,quantile,54.9486939872941
hospital admissions,CZ,2025-07-09,2025-07-13,0.01,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.025,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.05,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.1,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.15,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.2,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.25,2,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-13,0.3,2,quantile,0.654108415116063
hospital admissions,CZ,2025-07-09,2025-07-13,0.35,2,quantile,2.33697399369914
hospital admissions,CZ,2025-07-09,2025-07-13,0.4,2,quantile,3.98092438904304
hospital admissions,CZ,2025-07-09,2025-07-13,0.45,2,quantile,5.59165670425406
hospital admissions,CZ,2025-07-09,2025-07-13,0.5,2,quantile,7.23181567712861
hospital admissions,CZ,2025-07-09,2025-07-13,0.55,2,quantile,9.14244819515643
hospital admissions,CZ,2025-07-09,2025-07-13,0.6,2,quantile,11.0893141646015
hospital admissions,CZ,2025-07-09,2025-07-13,0.65,2,quantile,12.9966863560484
hospital admissions,CZ,2025-07-09,2025-07-13,0.7,2,quantile,16.1638565208654
hospital admissions,CZ,2025-07-09,2025-07-13,0.75,2,quantile,19.4574201440839
hospital admissions,CZ,2025-07-09,2025-07-13,0.8,2,quantile,24.2111522335488
hospital admissions,CZ,2025-07-09,2025-07-13,0.85,2,quantile,29.6171965996836
hospital admissions,CZ,2025-07-09,2025-07-13,0.9,2,quantile,37.3077632128769
hospital admissions,CZ,2025-07-09,2025-07-13,0.95,2,quantile,48.787784104631
hospital admissions,CZ,2025-07-09,2025-07-13,0.975,2,quantile,61.836942399874
hospital admissions,CZ,2025-07-09,2025-07-13,0.99,2,quantile,80.8437678199979
hospital admissions,CZ,2025-07-09,2025-07-20,0.01,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.025,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.05,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.1,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.15,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.2,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.25,3,quantile,0
hospital admissions,CZ,2025-07-09,2025-07-20,0.3,3,quantile,0.507380560874783
hospital admissions,CZ,2025-07-09,2025-07-20,0.35,3,quantile,2.15289846591067
hospital admissions,CZ,2025-07-09,2025-07-20,0.4,3,quantile,3.67931696422198
hospital admissions,CZ,2025-07-09,2025-07-20,0.45,3,quantile,6.05237841262823
