target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CY,2024-11-20,2024-11-17,0.01,1,quantile,7.80046425910878
hospital admissions,CY,2024-11-20,2024-11-17,0.025,1,quantile,10.4692995648506
hospital admissions,CY,2024-11-20,2024-11-17,0.05,1,quantile,12.1639773968689
hospital admissions,CY,2024-11-20,2024-11-17,0.1,1,quantile,14.3124744451765
hospital admissions,CY,2024-11-20,2024-11-17,0.15,1,quantile,15.7048958943724
hospital admissions,CY,2024-11-20,2024-11-17,0.2,1,quantile,17.1095635900787
hospital admissions,CY,2024-11-20,2024-11-17,0.25,1,quantile,18.3538360671633
hospital admissions,CY,2024-11-20,2024-11-17,0.3,1,quantile,19.311843834125
hospital admissions,CY,2024-11-20,2024-11-17,0.35,1,quantile,20.3160226788353
hospital admissions,CY,2024-11-20,2024-11-17,0.4,1,quantile,21.2794255130172
hospital admissions,CY,2024-11-20,2024-11-17,0.45,1,quantile,22.2371751437766
hospital admissions,CY,2024-11-20,2024-11-17,0.5,1,quantile,23.2243862072406
hospital admissions,CY,2024-11-20,2024-11-17,0.55,1,quantile,24.4022047154168
hospital admissions,CY,2024-11-20,2024-11-17,0.6,1,quantile,25.4035753089293
hospital admissions,CY,2024-11-20,2024-11-17,0.65,1,quantile,26.6933146466923
hospital admissions,CY,2024-11-20,2024-11-17,0.7,1,quantile,28.0703471436991
hospital admissions,CY,2024-11-20,2024-11-17,0.75,1,quantile,29.3244217676906
hospital admissions,CY,2024-11-20,2024-11-17,0.8,1,quantile,30.576141622012
hospital admissions,CY,2024-11-20,2024-11-17,0.85,1,quantile,32.1153452941334
hospital admissions,CY,2024-11-20,2024-11-17,0.9,1,quantile,34.9658219675049
hospital admissions,CY,2024-11-20,2024-11-17,0.95,1,quantile,38.8524206960738
hospital admissions,CY,2024-11-20,2024-11-17,0.975,1,quantile,43.0000983147889
hospital admissions,CY,2024-11-20,2024-11-17,0.99,1,quantile,46.8769639873366
hospital admissions,CY,2024-11-20,2024-11-24,0.01,2,quantile,5.47620100437297
hospital admissions,CY,2024-11-20,2024-11-24,0.025,2,quantile,6.9603678056114
hospital admissions,CY,2024-11-20,2024-11-24,0.05,2,quantile,9.15691205381164
hospital admissions,CY,2024-11-20,2024-11-24,0.1,2,quantile,11.3601455271493
hospital admissions,CY,2024-11-20,2024-11-24,0.15,2,quantile,13.2873583134492
hospital admissions,CY,2024-11-20,2024-11-24,0.2,2,quantile,15.2294684982522
hospital admissions,CY,2024-11-20,2024-11-24,0.25,2,quantile,16.9304248766886
hospital admissions,CY,2024-11-20,2024-11-24,0.3,2,quantile,18.0790723043814
hospital admissions,CY,2024-11-20,2024-11-24,0.35,2,quantile,19.3034156159071
hospital admissions,CY,2024-11-20,2024-11-24,0.4,2,quantile,20.4612223235816
hospital admissions,CY,2024-11-20,2024-11-24,0.45,2,quantile,21.7543854134741
hospital admissions,CY,2024-11-20,2024-11-24,0.5,2,quantile,23.2428447087455
hospital admissions,CY,2024-11-20,2024-11-24,0.55,2,quantile,24.6816488110715
hospital admissions,CY,2024-11-20,2024-11-24,0.6,2,quantile,26.3271246771413
hospital admissions,CY,2024-11-20,2024-11-24,0.65,2,quantile,27.8752382811888
hospital admissions,CY,2024-11-20,2024-11-24,0.7,2,quantile,29.6322969227517
hospital admissions,CY,2024-11-20,2024-11-24,0.75,2,quantile,32.1179036499535
hospital admissions,CY,2024-11-20,2024-11-24,0.8,2,quantile,34.9147886532026
hospital admissions,CY,2024-11-20,2024-11-24,0.85,2,quantile,37.116091506208
hospital admissions,CY,2024-11-20,2024-11-24,0.9,2,quantile,41.3133773230999
hospital admissions,CY,2024-11-20,2024-11-24,0.95,2,quantile,46.6532340228855
hospital admissions,CY,2024-11-20,2024-11-24,0.975,2,quantile,51.2453336390161
hospital admissions,CY,2024-11-20,2024-11-24,0.99,2,quantile,60.7199324032055
hospital admissions,CY,2024-11-20,2024-12-01,0.01,3,quantile,4.46386096883438
hospital admissions,CY,2024-11-20,2024-12-01,0.025,3,quantile,6.16253129014692
hospital admissions,CY,2024-11-20,2024-12-01,0.05,3,quantile,8.04553467732273
hospital admissions,CY,2024-11-20,2024-12-01,0.1,3,quantile,10.3941993175645
hospital admissions,CY,2024-11-20,2024-12-01,0.15,3,quantile,12.4698489591713
hospital admissions,CY,2024-11-20,2024-12-01,0.2,3,quantile,14.201067062763
