target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CY,2025-01-08,2025-01-05,0.01,1,quantile,0.906281118836738
hospital admissions,CY,2025-01-08,2025-01-05,0.025,1,quantile,0.906281118836738
hospital admissions,CY,2025-01-08,2025-01-05,0.05,1,quantile,0.988254893273566
hospital admissions,CY,2025-01-08,2025-01-05,0.1,1,quantile,1.22524668875765
hospital admissions,CY,2025-01-08,2025-01-05,0.15,1,quantile,1.37889252193255
hospital admissions,CY,2025-01-08,2025-01-05,0.2,1,quantile,1.61383508220066
hospital admissions,CY,2025-01-08,2025-01-05,0.25,1,quantile,1.90737849920906
hospital admissions,CY,2025-01-08,2025-01-05,0.3,1,quantile,2.26972969146002
hospital admissions,CY,2025-01-08,2025-01-05,0.35,1,quantile,2.70344990791426
hospital admissions,CY,2025-01-08,2025-01-05,0.4,1,quantile,3.46274139485389
hospital admissions,CY,2025-01-08,2025-01-05,0.45,1,quantile,4.28566117706418
hospital admissions,CY,2025-01-08,2025-01-05,0.5,1,quantile,5.59707393896873
hospital admissions,CY,2025-01-08,2025-01-05,0.55,1,quantile,6.99383110596847
hospital admissions,CY,2025-01-08,2025-01-05,0.6,1,quantile,8.06864032220486
hospital admissions,CY,2025-01-08,2025-01-05,0.65,1,quantile,9.80966014935849
hospital admissions,CY,2025-01-08,2025-01-05,0.7,1,quantile,11.0537981491887
hospital admissions,CY,2025-01-08,2025-01-05,0.75,1,quantile,12.7979825363235
hospital admissions,CY,2025-01-08,2025-01-05,0.8,1,quantile,15.3244416993339
hospital admissions,CY,2025-01-08,2025-01-05,0.85,1,quantile,17.5751772603976
hospital admissions,CY,2025-01-08,2025-01-05,0.9,1,quantile,20.7698978109459
hospital admissions,CY,2025-01-08,2025-01-05,0.95,1,quantile,26.6189790497474
hospital admissions,CY,2025-01-08,2025-01-05,0.975,1,quantile,31.8195494655152
hospital admissions,CY,2025-01-08,2025-01-05,0.99,1,quantile,38.4690165433734
hospital admissions,CY,2025-01-08,2025-01-12,0.01,2,quantile,1.17546831444954
hospital admissions,CY,2025-01-08,2025-01-12,0.025,2,quantile,1.20241320934027
hospital admissions,CY,2025-01-08,2025-01-12,0.05,2,quantile,1.38870724494609
hospital admissions,CY,2025-01-08,2025-01-12,0.1,2,quantile,1.64696403366874
hospital admissions,CY,2025-01-08,2025-01-12,0.15,2,quantile,1.91285847706928
hospital admissions,CY,2025-01-08,2025-01-12,0.2,2,quantile,2.32205512783723
hospital admissions,CY,2025-01-08,2025-01-12,0.25,2,quantile,2.70670399701388
hospital admissions,CY,2025-01-08,2025-01-12,0.3,2,quantile,3.0352590027713
hospital admissions,CY,2025-01-08,2025-01-12,0.35,2,quantile,3.44824981216542
hospital admissions,CY,2025-01-08,2025-01-12,0.4,2,quantile,4.12649291442632
hospital admissions,CY,2025-01-08,2025-01-12,0.45,2,quantile,5.00583783692134
hospital admissions,CY,2025-01-08,2025-01-12,0.5,2,quantile,5.89564576665274
hospital admissions,CY,2025-01-08,2025-01-12,0.55,2,quantile,7.13724006010207
hospital admissions,CY,2025-01-08,2025-01-12,0.6,2,quantile,8.70042373361644
hospital admissions,CY,2025-01-08,2025-01-12,0.65,2,quantile,10.1032438754982
