target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-07-16,2025-07-13,0.01,1,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-13,0.025,1,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-13,0.05,1,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-13,0.1,1,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-13,0.15,1,quantile,0.692633939419648
hospital admissions,CZ,2025-07-16,2025-07-13,0.2,1,quantile,1.84646457486195
hospital admissions,CZ,2025-07-16,2025-07-13,0.25,1,quantile,3.08021521003127
hospital admissions,CZ,2025-07-16,2025-07-13,0.3,1,quantile,4.30840671868564
hospital admissions,CZ,2025-07-16,2025-07-13,0.35,1,quantile,5.56753703733729
hospital admissions,CZ,2025-07-16,2025-07-13,0.4,1,quantile,7.07780487363155
hospital admissions,CZ,2025-07-16,2025-07-13,0.45,1,quantile,8.37621444301911
hospital admissions,CZ,2025-07-16,2025-07-13,0.5,1,quantile,9.75142556861932
hospital admissions,CZ,2025-07-16,2025-07-13,0.55,1,quantile,11.8381295492851
hospital admissions,CZ,2025-07-16,2025-07-13,0.6,1,quantile,13.9851176630525
hospital admissions,CZ,2025-07-16,2025-07-13,0.65,1,quantile,16.5321779084166
hospital admissions,CZ,2025-07-16,2025-07-13,0.7,1,quantile,19.4163422573151
hospital admissions,CZ,2025-07-16,2025-07-13,0.75,1,quantile,22.1624304316741
hospital admissions,CZ,2025-07-16,2025-07-13,0.8,1,quantile,25.5748590579389
hospital admissions,CZ,2025-07-16,2025-07-13,0.85,1,quantile,29.8678055036926
hospital admissions,CZ,2025-07-16,2025-07-13,0.9,1,quantile,35.8340757554033
hospital admissions,CZ,2025-07-16,2025-07-13,0.95,1,quantile,46.4023145584873
hospital admissions,CZ,2025-07-16,2025-07-13,0.975,1,quantile,55.8114221969085
hospital admissions,CZ,2025-07-16,2025-07-13,0.99,1,quantile,62.3379190734575
hospital admissions,CZ,2025-07-16,2025-07-20,0.01,2,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-20,0.025,2,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-20,0.05,2,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-20,0.1,2,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-20,0.15,2,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-20,0.2,2,quantile,0.948900700511938
hospital admissions,CZ,2025-07-16,2025-07-20,0.25,2,quantile,2.35448267008227
hospital admissions,CZ,2025-07-16,2025-07-20,0.3,2,quantile,3.73535069917992
hospital admissions,CZ,2025-07-16,2025-07-20,0.35,2,quantile,5.7309487600638
hospital admissions,CZ,2025-07-16,2025-07-20,0.4,2,quantile,7.63966553037034
hospital admissions,CZ,2025-07-16,2025-07-20,0.45,2,quantile,9.54472844664275
hospital admissions,CZ,2025-07-16,2025-07-20,0.5,2,quantile,11.3018646367783
hospital admissions,CZ,2025-07-16,2025-07-20,0.55,2,quantile,13.3633233407082
hospital admissions,CZ,2025-07-16,2025-07-20,0.6,2,quantile,15.6275772425631
hospital admissions,CZ,2025-07-16,2025-07-20,0.65,2,quantile,18.1963789991598
hospital admissions,CZ,2025-07-16,2025-07-20,0.7,2,quantile,21.7904624680614
hospital admissions,CZ,2025-07-16,2025-07-20,0.75,2,quantile,25.1738482223399
hospital admissions,CZ,2025-07-16,2025-07-20,0.8,2,quantile,30.4447093527806
hospital admissions,CZ,2025-07-16,2025-07-20,0.85,2,quantile,36.4403202080043
hospital admissions,CZ,2025-07-16,2025-07-20,0.9,2,quantile,44.4590645633703
hospital admissions,CZ,2025-07-16,2025-07-20,0.95,2,quantile,57.3919933108547
hospital admissions,CZ,2025-07-16,2025-07-20,0.975,2,quantile,69.5064838042726
hospital admissions,CZ,2025-07-16,2025-07-20,0.99,2,quantile,92.7307222662241
hospital admissions,CZ,2025-07-16,2025-07-27,0.01,3,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-27,0.025,3,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-27,0.05,3,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-27,0.1,3,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-27,0.15,3,quantile,0
hospital admissions,CZ,2025-07-16,2025-07-27,0.2,3,quantile,0.633633572564591
hospital admissions,CZ,2025-07-16,2025-07-27,0.25,3,quantile,2.45068275632308
hospital admissions,CZ,2025-07-16,2025-07-27,0.3,3,quantile,4.23134484655371
hospital admissions,CZ,2025-07-16,2025-07-27,0.35,3,quantile,6.24268902438721
hospital admissions,CZ,2025-07-16,2025-07-27,0.4,3,quantile,8.19967772289574
hospital admissions,CZ,2025-07-16,2025-07-27,0.45,3,quantile,10.9459165443284
hospital admissions,CZ,2025-07-16,2025-07-27,0.5,3,quantile,13.1096888278251
hospital admissions,CZ,2025-07-16,2025-07-27,0.55,3,quantile,15.9865271166223
hospital admissions,CZ,2025-07-16,2025-07-27,0.6,3,quantile,19.040104039667
hospital admissions,CZ,2025-07-16,2025-07-27,0.65,3,quantile,22.722259991866
hospital admissions,CZ,2025-07-16,2025-07-27,0.7,3,quantile,26.5893112598451
hospital admissions,CZ,2025-07-16,2025-07-27,0.75,3,quantile,31.3910863770039
hospital admissions,CZ,2025-07-16,2025-07-27,0.8,3,quantile,37.2752021556234
hospital admissions,CZ,2025-07-16,2025-07-27,0.85,3,quantile,44.8658827432499
hospital admissions,CZ,2025-07-16,2025-07-27,0.9,3,quantile,58.389608829028
hospital admissions,CZ,2025-07-16,2025-07-27,0.95,3,quantile,78.7982602207103
hospital admissions,CZ,2025-07-16,2025-07-27,0.975,3,quantile,103.395108561212
hospital admissions,CZ,2025-07-16,2025-07-27,0.99,3,quantile,142.569231449173
hospital admissions,CZ,2025-07-16,2025-08-03,0.01,4,quantile,0
hospital admissions,CZ,2025-07-16,2025-08-03,0.025,4,quantile,0
hospital admissions,CZ,2025-07-16,2025-08-03,0.05,4,quantile,0
hospital admissions,CZ,2025-07-16,2025-08-03,0.1,4,quantile,0
hospital admissions,CZ,2025-07-16,2025-08-03,0.15,4,quantile,0
hospital admissions,CZ,2025-07-16,2025-08-03,0.2,4,quantile,0
hospital admissions,CZ,2025-07-16,2025-08-03,0.25,4,quantile,2.34692777706806
hospital admissions,CZ,2025-07-16,2025-08-03,0.3,4,quantile,5.13828529520431
hospital admissions,CZ,2025-07-16,2025-08-03,0.35,4,quantile,7.00849478243483
hospital admissions,CZ,2025-07-16,2025-08-03,0.4,4,quantile,9.34491664672679
hospital admissions,CZ,2025-07-16,2025-08-03,0.45,4,quantile,12.4456530351793
hospital admissions,CZ,2025-07-16,2025-08-03,0.5,4,quantile,15.2136598522629
