target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-05-21,2025-05-18,0.01,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.025,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.05,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.1,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.15,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.2,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.25,1,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-18,0.3,1,quantile,0.460692066624979
hospital admissions,CZ,2025-05-21,2025-05-18,0.35,1,quantile,1.67925994698119
hospital admissions,CZ,2025-05-21,2025-05-18,0.4,1,quantile,2.74175810939032
hospital admissions,CZ,2025-05-21,2025-05-18,0.45,1,quantile,4.13971344725176
hospital admissions,CZ,2025-05-21,2025-05-18,0.5,1,quantile,5.40353097910355
hospital admissions,CZ,2025-05-21,2025-05-18,0.55,1,quantile,7.31675274928256
hospital admissions,CZ,2025-05-21,2025-05-18,0.6,1,quantile,9.1432346720319
hospital admissions,CZ,2025-05-21,2025-05-18,0.65,1,quantile,11.6383000540049
hospital admissions,CZ,2025-05-21,2025-05-18,0.7,1,quantile,14.5399946982509
hospital admissions,CZ,2025-05-21,2025-05-18,0.75,1,quantile,17.9300146097331
hospital admissions,CZ,2025-05-21,2025-05-18,0.8,1,quantile,21.6905114997016
hospital admissions,CZ,2025-05-21,2025-05-18,0.85,1,quantile,26.3233019264123
hospital admissions,CZ,2025-05-21,2025-05-18,0.9,1,quantile,32.9162818859873
hospital admissions,CZ,2025-05-21,2025-05-18,0.95,1,quantile,44.9799734307628
hospital admissions,CZ,2025-05-21,2025-05-18,0.975,1,quantile,55.6996237498719
hospital admissions,CZ,2025-05-21,2025-05-18,0.99,1,quantile,63.3154621364441
hospital admissions,CZ,2025-05-21,2025-05-25,0.01,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.025,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.05,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.1,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.15,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.2,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.25,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.3,2,quantile,0
hospital admissions,CZ,2025-05-21,2025-05-25,0.35,2,quantile,1.07290086530991
hospital admissions,CZ,2025-05-21,2025-05-25,0.4,2,quantile,2.75698963275139
hospital admissions,CZ,2025-05-21,2025-05-25,0.45,2,quantile,4.32033893938019
hospital admissions,CZ,2025-05-21,2025-05-25,0.5,2,quantile,6.19399976821446
hospital admissions,CZ,2025-05-21,2025-05-25,0.55,2,quantile,8.11698366820672
hospital admissions,CZ,2025-05-21,2025-05-25,0.6,2,quantile,10.1936910857836
hospital admissions,CZ,2025-05-21,2025-05-25,0.65,2,quantile,12.5960721438338
hospital admissions,CZ,2025-05-21,2025-05-25,0.7,2,quantile,16.3903494330427
hospital admissions,CZ,2025-05-21,2025-05-25,0.75,2,quantile,20.1373019399899
hospital admissions,CZ,2025-05-21,2025-05-25,0.8,2,quantile,23.9241209433223
hospital admissions,CZ,2025-05-21,2025-05-25,0.85,2,quantile,31.3827550899986
hospital admissions,CZ,2025-05-21,2025-05-25,0.9,2,quantile,40.1704457127966
hospital admissions,CZ,2025-05-21,2025-05-25,0.95,2,quantile,54.6373707951788
hospital admissions,CZ,2025-05-21,2025-05-25,0.975,2,quantile,68.094105387231
hospital admissions,CZ,2025-05-21,2025-05-25,0.99,2,quantile,89.8957475501271
hospital admissions,CZ,2025-05-21,2025-06-01,0.01,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.025,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.05,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.1,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.15,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.2,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.25,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.3,3,quantile,0
hospital admissions,CZ,2025-05-21,2025-06-01,0.35,3,quantile,0.847733805842193
hospital admissions,CZ,2025-05-21,2025-06-01,0.4,3,quantile,2.903253360007
hospital admissions,CZ,2025-05-21,2025-06-01,0.45,3,quantile,5.00824214616914
hospital admissions,CZ,2025-05-21,2025-06-01,0.5,3,quantile,7.11988192655121
hospital admissions,CZ,2025-05-21,2025-06-01,0.55,3,quantile,9.65524723657924
hospital admissions,CZ,2025-05-21,2025-06-01,0.6,3,quantile,12.8144164431774
hospital admissions,CZ,2025-05-21,2025-06-01,0.65,3,quantile,16.1708465204057
hospital admissions,CZ,2025-05-21,2025-06-01,0.7,3,quantile,19.4571780386668
hospital admissions,CZ,2025-05-21,2025-06-01,0.75,3,quantile,23.3948999022341
hospital admissions,CZ,2025-05-21,2025-06-01,0.8,3,quantile,30.0490415610339
hospital admissions,CZ,2025-05-21,2025-06-01,0.85,3,quantile,36.790569037515
hospital admissions,CZ,2025-05-21,2025-06-01,0.9,3,quantile,50.2674941371102
hospital admissions,CZ,2025-05-21,2025-06-01,0.95,3,quantile,71.7729477132182
