target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-05-14,2025-05-11,0.01,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.025,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.05,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.1,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.15,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.2,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.25,1,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-11,0.3,1,quantile,0.898540948090835
hospital admissions,CZ,2025-05-14,2025-05-11,0.35,1,quantile,1.8489974768445
hospital admissions,CZ,2025-05-14,2025-05-11,0.4,1,quantile,2.71927624171792
hospital admissions,CZ,2025-05-14,2025-05-11,0.45,1,quantile,3.56973630482211
hospital admissions,CZ,2025-05-14,2025-05-11,0.5,1,quantile,4.73547733930901
hospital admissions,CZ,2025-05-14,2025-05-11,0.55,1,quantile,6.07238577824706
hospital admissions,CZ,2025-05-14,2025-05-11,0.6,1,quantile,7.75824040683481
hospital admissions,CZ,2025-05-14,2025-05-11,0.65,1,quantile,10.2836656179697
hospital admissions,CZ,2025-05-14,2025-05-11,0.7,1,quantile,12.369579230904
hospital admissions,CZ,2025-05-14,2025-05-11,0.75,1,quantile,14.7665375204329
hospital admissions,CZ,2025-05-14,2025-05-11,0.8,1,quantile,17.2886770551576
hospital admissions,CZ,2025-05-14,2025-05-11,0.85,1,quantile,21.8542585602866
hospital admissions,CZ,2025-05-14,2025-05-11,0.9,1,quantile,27.2392623192967
hospital admissions,CZ,2025-05-14,2025-05-11,0.95,1,quantile,35.6248269785845
hospital admissions,CZ,2025-05-14,2025-05-11,0.975,1,quantile,44.7550748288362
hospital admissions,CZ,2025-05-14,2025-05-11,0.99,1,quantile,50.2639893476174
hospital admissions,CZ,2025-05-14,2025-05-18,0.01,2,quantile,0
hospital admissions,CZ,2025-05-14,2025-05-18,0.025,2,quantile,0
