target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-06-11,2025-06-08,0.01,1,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-08,0.025,1,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-08,0.05,1,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-08,0.1,1,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-08,0.15,1,quantile,0.925329830182966
hospital admissions,CZ,2025-06-11,2025-06-08,0.2,1,quantile,2.03537060021207
hospital admissions,CZ,2025-06-11,2025-06-08,0.25,1,quantile,3.30659983470852
hospital admissions,CZ,2025-06-11,2025-06-08,0.3,1,quantile,4.50121314161806
hospital admissions,CZ,2025-06-11,2025-06-08,0.35,1,quantile,5.63651423067045
hospital admissions,CZ,2025-06-11,2025-06-08,0.4,1,quantile,7.16684998224831
hospital admissions,CZ,2025-06-11,2025-06-08,0.45,1,quantile,8.48701064495285
hospital admissions,CZ,2025-06-11,2025-06-08,0.5,1,quantile,9.85684485256497
hospital admissions,CZ,2025-06-11,2025-06-08,0.55,1,quantile,12.0163165289275
hospital admissions,CZ,2025-06-11,2025-06-08,0.6,1,quantile,14.0242183829146
hospital admissions,CZ,2025-06-11,2025-06-08,0.65,1,quantile,16.5305442704262
hospital admissions,CZ,2025-06-11,2025-06-08,0.7,1,quantile,19.3536273112025
hospital admissions,CZ,2025-06-11,2025-06-08,0.75,1,quantile,21.9408435233931
hospital admissions,CZ,2025-06-11,2025-06-08,0.8,1,quantile,25.1833936551053
hospital admissions,CZ,2025-06-11,2025-06-08,0.85,1,quantile,29.3196870680281
hospital admissions,CZ,2025-06-11,2025-06-08,0.9,1,quantile,35.3880103549049
hospital admissions,CZ,2025-06-11,2025-06-08,0.95,1,quantile,45.3164886319218
hospital admissions,CZ,2025-06-11,2025-06-08,0.975,1,quantile,54.4224052412635
hospital admissions,CZ,2025-06-11,2025-06-08,0.99,1,quantile,60.6493413192674
hospital admissions,CZ,2025-06-11,2025-06-15,0.01,2,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-15,0.025,2,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-15,0.05,2,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-15,0.1,2,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-15,0.15,2,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-15,0.2,2,quantile,1.36681980310046
hospital admissions,CZ,2025-06-11,2025-06-15,0.25,2,quantile,2.6930877507744
hospital admissions,CZ,2025-06-11,2025-06-15,0.3,2,quantile,4.02653577819942
hospital admissions,CZ,2025-06-11,2025-06-15,0.35,2,quantile,5.9605507944902
hospital admissions,CZ,2025-06-11,2025-06-15,0.4,2,quantile,7.9042389829901
hospital admissions,CZ,2025-06-11,2025-06-15,0.45,2,quantile,9.70833908038066
hospital admissions,CZ,2025-06-11,2025-06-15,0.5,2,quantile,11.3813063707817
hospital admissions,CZ,2025-06-11,2025-06-15,0.55,2,quantile,13.3473135932291
hospital admissions,CZ,2025-06-11,2025-06-15,0.6,2,quantile,15.4328089357439
hospital admissions,CZ,2025-06-11,2025-06-15,0.65,2,quantile,18.1163470952362
hospital admissions,CZ,2025-06-11,2025-06-15,0.7,2,quantile,21.3918310200503
hospital admissions,CZ,2025-06-11,2025-06-15,0.75,2,quantile,24.8661036279535
hospital admissions,CZ,2025-06-11,2025-06-15,0.8,2,quantile,29.8092659706188
hospital admissions,CZ,2025-06-11,2025-06-15,0.85,2,quantile,35.4456193088085
hospital admissions,CZ,2025-06-11,2025-06-15,0.9,2,quantile,43.458150753003
hospital admissions,CZ,2025-06-11,2025-06-15,0.95,2,quantile,55.7748239296929
hospital admissions,CZ,2025-06-11,2025-06-15,0.975,2,quantile,67.1539558447517
hospital admissions,CZ,2025-06-11,2025-06-15,0.99,2,quantile,89.8232698593015
hospital admissions,CZ,2025-06-11,2025-06-22,0.01,3,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-22,0.025,3,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-22,0.05,3,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-22,0.1,3,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-22,0.15,3,quantile,0
hospital admissions,CZ,2025-06-11,2025-06-22,0.2,3,quantile,1.1143797649863
