target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-07-02,2025-06-29,0.01,1,quantile,0
hospital admissions,CZ,2025-07-02,2025-06-29,0.025,1,quantile,0
hospital admissions,CZ,2025-07-02,2025-06-29,0.05,1,quantile,0
hospital admissions,CZ,2025-07-02,2025-06-29,0.1,1,quantile,0
hospital admissions,CZ,2025-07-02,2025-06-29,0.15,1,quantile,0.227225806619218
hospital admissions,CZ,2025-07-02,2025-06-29,0.2,1,quantile,1.43402988249896
hospital admissions,CZ,2025-07-02,2025-06-29,0.25,1,quantile,2.57728508817841
hospital admissions,CZ,2025-07-02,2025-06-29,0.3,1,quantile,3.75228364377166
hospital admissions,CZ,2025-07-02,2025-06-29,0.35,1,quantile,4.92835388770268
hospital admissions,CZ,2025-07-02,2025-06-29,0.4,1,quantile,6.04933996590463
hospital admissions,CZ,2025-07-02,2025-06-29,0.45,1,quantile,7.32944271798022
hospital admissions,CZ,2025-07-02,2025-06-29,0.5,1,quantile,8.68196625292839
hospital admissions,CZ,2025-07-02,2025-06-29,0.55,1,quantile,10.6331132945918
hospital admissions,CZ,2025-07-02,2025-06-29,0.6,1,quantile,12.8222892856428
hospital admissions,CZ,2025-07-02,2025-06-29,0.65,1,quantile,15.3702491283599
hospital admissions,CZ,2025-07-02,2025-06-29,0.7,1,quantile,17.9224554654296
hospital admissions,CZ,2025-07-02,2025-06-29,0.75,1,quantile,20.8020618775622
hospital admissions,CZ,2025-07-02,2025-06-29,0.8,1,quantile,23.6861132446991
hospital admissions,CZ,2025-07-02,2025-06-29,0.85,1,quantile,28.1742492796489
hospital admissions,CZ,2025-07-02,2025-06-29,0.9,1,quantile,34.2624402606157
hospital admissions,CZ,2025-07-02,2025-06-29,0.95,1,quantile,43.9954246658275
hospital admissions,CZ,2025-07-02,2025-06-29,0.975,1,quantile,53.6623939166518
hospital admissions,CZ,2025-07-02,2025-06-29,0.99,1,quantile,59.5352193054367
hospital admissions,CZ,2025-07-02,2025-07-06,0.01,2,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-06,0.025,2,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-06,0.05,2,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-06,0.1,2,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-06,0.15,2,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-06,0.2,2,quantile,0.155712210876345
hospital admissions,CZ,2025-07-02,2025-07-06,0.25,2,quantile,1.48220366889067
hospital admissions,CZ,2025-07-02,2025-07-06,0.3,2,quantile,2.80261125262419
hospital admissions,CZ,2025-07-02,2025-07-06,0.35,2,quantile,4.64272285612563
hospital admissions,CZ,2025-07-02,2025-07-06,0.4,2,quantile,6.51761277607139
hospital admissions,CZ,2025-07-02,2025-07-06,0.45,2,quantile,8.25812396625975
hospital admissions,CZ,2025-07-02,2025-07-06,0.5,2,quantile,10.0344452924959
hospital admissions,CZ,2025-07-02,2025-07-06,0.55,2,quantile,11.994684655747
hospital admissions,CZ,2025-07-02,2025-07-06,0.6,2,quantile,14.1486057561296
hospital admissions,CZ,2025-07-02,2025-07-06,0.65,2,quantile,16.4490306774808
hospital admissions,CZ,2025-07-02,2025-07-06,0.7,2,quantile,19.9551839604688
hospital admissions,CZ,2025-07-02,2025-07-06,0.75,2,quantile,23.2194917655985
hospital admissions,CZ,2025-07-02,2025-07-06,0.8,2,quantile,28.1996510908042
hospital admissions,CZ,2025-07-02,2025-07-06,0.85,2,quantile,34.0532828505585
hospital admissions,CZ,2025-07-02,2025-07-06,0.9,2,quantile,41.8735421262291
hospital admissions,CZ,2025-07-02,2025-07-06,0.95,2,quantile,53.4071579379236
hospital admissions,CZ,2025-07-02,2025-07-06,0.975,2,quantile,66.4067400858082
hospital admissions,CZ,2025-07-02,2025-07-06,0.99,2,quantile,88.1184630882199
hospital admissions,CZ,2025-07-02,2025-07-13,0.01,3,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-13,0.025,3,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-13,0.05,3,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-13,0.1,3,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-13,0.15,3,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-13,0.2,3,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-13,0.25,3,quantile,1.46263960719696
hospital admissions,CZ,2025-07-02,2025-07-13,0.3,3,quantile,3.30537277531
hospital admissions,CZ,2025-07-02,2025-07-13,0.35,3,quantile,5.07895031927371
hospital admissions,CZ,2025-07-02,2025-07-13,0.4,3,quantile,6.94773853372531
hospital admissions,CZ,2025-07-02,2025-07-13,0.45,3,quantile,9.32521138277865
hospital admissions,CZ,2025-07-02,2025-07-13,0.5,3,quantile,11.6126473729662
hospital admissions,CZ,2025-07-02,2025-07-13,0.55,3,quantile,14.2511919691758
hospital admissions,CZ,2025-07-02,2025-07-13,0.6,3,quantile,17.2850490329945
hospital admissions,CZ,2025-07-02,2025-07-13,0.65,3,quantile,20.6620719797695
hospital admissions,CZ,2025-07-02,2025-07-13,0.7,3,quantile,24.4436577737377
hospital admissions,CZ,2025-07-02,2025-07-13,0.75,3,quantile,28.675740386758
hospital admissions,CZ,2025-07-02,2025-07-13,0.8,3,quantile,34.3954283824194
hospital admissions,CZ,2025-07-02,2025-07-13,0.85,3,quantile,41.7320229392872
hospital admissions,CZ,2025-07-02,2025-07-13,0.9,3,quantile,54.5213116534486
hospital admissions,CZ,2025-07-02,2025-07-13,0.95,3,quantile,73.406582890474
hospital admissions,CZ,2025-07-02,2025-07-13,0.975,3,quantile,96.9042959068329
hospital admissions,CZ,2025-07-02,2025-07-13,0.99,3,quantile,135.548595094699
hospital admissions,CZ,2025-07-02,2025-07-20,0.01,4,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-20,0.025,4,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-20,0.05,4,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-20,0.1,4,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-20,0.15,4,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-20,0.2,4,quantile,0
hospital admissions,CZ,2025-07-02,2025-07-20,0.25,4,quantile,1.4009610318444
hospital admissions,CZ,2025-07-02,2025-07-20,0.3,4,quantile,3.91395202113557
hospital admissions,CZ,2025-07-02,2025-07-20,0.35,4,quantile,5.67999454595239
hospital admissions,CZ,2025-07-02,2025-07-20,0.4,4,quantile,7.98624749611862
hospital admissions,CZ,2025-07-02,2025-07-20,0.45,4,quantile,10.9620855111263
hospital admissions,CZ,2025-07-02,2025-07-20,0.5,4,quantile,13.4505926490451
hospital admissions,CZ,2025-07-02,2025-07-20,0.55,4,quantile,17.0834155437134
hospital admissions,CZ,2025-07-02,2025-07-20,0.6,4,quantile,20.1803607525821
hospital admissions,CZ,2025-07-02,2025-07-20,0.65,4,quantile,24.8865627486654
hospital admissions,CZ,2025-07-02,2025-07-20,0.7,4,quantile,28.2946987455135
hospital admissions,CZ,2025-07-02,2025-07-20,0.75,4,quantile,33.2872537595869
hospital admissions,CZ,2025-07-02,2025-07-20,0.8,4,quantile,44.0061083789277
hospital admissions,CZ,2025-07-02,2025-07-20,0.85,4,quantile,54.7479596398876
hospital admissions,CZ,2025-07-02,2025-07-20,0.9,4,quantile,71.024513003665
hospital admissions,CZ,2025-07-02,2025-07-20,0.95,4,quantile,97.0770165507508
hospital admissions,CZ,2025-07-02,2025-07-20,0.975,4,quantile,127.271205998026
hospital admissions,CZ,2025-07-02,2025-07-20,0.99,4,quantile,174.353033045262
hospital admissions,CZ,2025-07-02,2025-06-29,,1,median,8.68196625292839
hospital admissions,CZ,2025-07-02,2025-07-06,,2,median,10.0344452924959
hospital admissions,CZ,2025-07-02,2025-07-13,,3,median,11.6126473729662
hospital admissions,CZ,2025-07-02,2025-07-20,,4,median,13.4505926490451
hospital admissions,EE,2025-07-02,2025-06-29,0.01,1,quantile,0
hospital admissions,EE,2025-07-02,2025-06-29,0.025,1,quantile,0
hospital admissions,EE,2025-07-02,2025-06-29,0.05,1,quantile,0
hospital admissions,EE,2025-07-02,2025-06-29,0.1,1,quantile,0.296420705464758
hospital admissions,EE,2025-07-02,2025-06-29,0.15,1,quantile,0.645146978250406
hospital admissions,EE,2025-07-02,2025-06-29,0.2,1,quantile,1.17823291296895
hospital admissions,EE,2025-07-02,2025-06-29,0.25,1,quantile,1.59280742830029
hospital admissions,EE,2025-07-02,2025-06-29,0.3,1,quantile,2.01789919792019
hospital admissions,EE,2025-07-02,2025-06-29,0.35,1,quantile,2.42149225700902
hospital admissions,EE,2025-07-02,2025-06-29,0.4,1,quantile,3.04153281232098
hospital admissions,EE,2025-07-02,2025-06-29,0.45,1,quantile,3.84698561610971
hospital admissions,EE,2025-07-02,2025-06-29,0.5,1,quantile,4.75397625201618
hospital admissions,EE,2025-07-02,2025-06-29,0.55,1,quantile,5.82091781458753
hospital admissions,EE,2025-07-02,2025-06-29,0.6,1,quantile,7.23113900429535
hospital admissions,EE,2025-07-02,2025-06-29,0.65,1,quantile,8.75882657117028
hospital admissions,EE,2025-07-02,2025-06-29,0.7,1,quantile,10.0492903319817
hospital admissions,EE,2025-07-02,2025-06-29,0.75,1,quantile,11.4981008643926
hospital admissions,EE,2025-07-02,2025-06-29,0.8,1,quantile,13.7429275518139
hospital admissions,EE,2025-07-02,2025-06-29,0.85,1,quantile,15.8576925053407
hospital admissions,EE,2025-07-02,2025-06-29,0.9,1,quantile,19.4258379734509
