target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-05-07,2025-05-04,0.01,1,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-04,0.025,1,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-04,0.05,1,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-04,0.1,1,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-04,0.15,1,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-04,0.2,1,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-04,0.25,1,quantile,0.868617206426345
hospital admissions,CZ,2025-05-07,2025-05-04,0.3,1,quantile,2.00858395807011
hospital admissions,CZ,2025-05-07,2025-05-04,0.35,1,quantile,3.1438744336009
hospital admissions,CZ,2025-05-07,2025-05-04,0.4,1,quantile,4.20757747426216
hospital admissions,CZ,2025-05-07,2025-05-04,0.45,1,quantile,5.16688775875413
hospital admissions,CZ,2025-05-07,2025-05-04,0.5,1,quantile,6.26777025999249
hospital admissions,CZ,2025-05-07,2025-05-04,0.55,1,quantile,7.70424149531943
hospital admissions,CZ,2025-05-07,2025-05-04,0.6,1,quantile,9.64636312949747
hospital admissions,CZ,2025-05-07,2025-05-04,0.65,1,quantile,12.3944174474933
hospital admissions,CZ,2025-05-07,2025-05-04,0.7,1,quantile,14.2366693970315
hospital admissions,CZ,2025-05-07,2025-05-04,0.75,1,quantile,16.9649755515394
hospital admissions,CZ,2025-05-07,2025-05-04,0.8,1,quantile,19.5256109914345
hospital admissions,CZ,2025-05-07,2025-05-04,0.85,1,quantile,24.1695028524649
hospital admissions,CZ,2025-05-07,2025-05-04,0.9,1,quantile,30.0573874602833
hospital admissions,CZ,2025-05-07,2025-05-04,0.95,1,quantile,38.4731949200964
hospital admissions,CZ,2025-05-07,2025-05-04,0.975,1,quantile,47.2595281000386
hospital admissions,CZ,2025-05-07,2025-05-04,0.99,1,quantile,53.4566732129113
hospital admissions,CZ,2025-05-07,2025-05-11,0.01,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.025,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.05,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.1,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.15,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.2,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.25,2,quantile,0
hospital admissions,CZ,2025-05-07,2025-05-11,0.3,2,quantile,0.765381925108354
hospital admissions,CZ,2025-05-07,2025-05-11,0.35,2,quantile,2.26229100188158
