target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-04-30,2025-04-27,0.01,1,quantile,0
hospital admissions,CZ,2025-04-30,2025-04-27,0.025,1,quantile,0
hospital admissions,CZ,2025-04-30,2025-04-27,0.05,1,quantile,0
hospital admissions,CZ,2025-04-30,2025-04-27,0.1,1,quantile,0
hospital admissions,CZ,2025-04-30,2025-04-27,0.15,1,quantile,0.111565409047773
hospital admissions,CZ,2025-04-30,2025-04-27,0.2,1,quantile,1.25810541891873
hospital admissions,CZ,2025-04-30,2025-04-27,0.25,1,quantile,2.31009923415986
hospital admissions,CZ,2025-04-30,2025-04-27,0.3,1,quantile,3.51140061249396
hospital admissions,CZ,2025-04-30,2025-04-27,0.35,1,quantile,4.51877329723617
hospital admissions,CZ,2025-04-30,2025-04-27,0.4,1,quantile,5.89027059223939
hospital admissions,CZ,2025-04-30,2025-04-27,0.45,1,quantile,6.91143968668933
hospital admissions,CZ,2025-04-30,2025-04-27,0.5,1,quantile,8.02483329852843
hospital admissions,CZ,2025-04-30,2025-04-27,0.55,1,quantile,9.80498670119916
hospital admissions,CZ,2025-04-30,2025-04-27,0.6,1,quantile,11.9394888511734
hospital admissions,CZ,2025-04-30,2025-04-27,0.65,1,quantile,14.6343412652536
hospital admissions,CZ,2025-04-30,2025-04-27,0.7,1,quantile,16.8968247988576
hospital admissions,CZ,2025-04-30,2025-04-27,0.75,1,quantile,19.3924555215179
hospital admissions,CZ,2025-04-30,2025-04-27,0.8,1,quantile,22.1040879543814
hospital admissions,CZ,2025-04-30,2025-04-27,0.85,1,quantile,26.3610102116469
hospital admissions,CZ,2025-04-30,2025-04-27,0.9,1,quantile,32.6126240683705
hospital admissions,CZ,2025-04-30,2025-04-27,0.95,1,quantile,41.2113552945211
hospital admissions,CZ,2025-04-30,2025-04-27,0.975,1,quantile,49.2193451032009
hospital admissions,CZ,2025-04-30,2025-04-27,0.99,1,quantile,56.4332733494818
hospital admissions,CZ,2025-04-30,2025-05-04,0.01,2,quantile,0
hospital admissions,CZ,2025-04-30,2025-05-04,0.025,2,quantile,0
hospital admissions,CZ,2025-04-30,2025-05-04,0.05,2,quantile,0
hospital admissions,CZ,2025-04-30,2025-05-04,0.1,2,quantile,0
hospital admissions,CZ,2025-04-30,2025-05-04,0.15,2,quantile,0
hospital admissions,CZ,2025-04-30,2025-05-04,0.2,2,quantile,0
hospital admissions,CZ,2025-04-30,2025-05-04,0.25,2,quantile,0.777319483505156
hospital admissions,CZ,2025-04-30,2025-05-04,0.3,2,quantile,2.07743615556406
hospital admissions,CZ,2025-04-30,2025-05-04,0.35,2,quantile,3.71369619182165
hospital admissions,CZ,2025-04-30,2025-05-04,0.4,2,quantile,5.42015572512995
hospital admissions,CZ,2025-04-30,2025-05-04,0.45,2,quantile,7.08641025323901
hospital admissions,CZ,2025-04-30,2025-05-04,0.5,2,quantile,9.01763850133869
hospital admissions,CZ,2025-04-30,2025-05-04,0.55,2,quantile,10.6582798553419
hospital admissions,CZ,2025-04-30,2025-05-04,0.6,2,quantile,12.2738298815085
hospital admissions,CZ,2025-04-30,2025-05-04,0.65,2,quantile,14.5626613024055
hospital admissions,CZ,2025-04-30,2025-05-04,0.7,2,quantile,17.5737530662645
hospital admissions,CZ,2025-04-30,2025-05-04,0.75,2,quantile,20.7451689088796
