target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-05-28,2025-05-25,0.01,1,quantile,0
hospital admissions,CZ,2025-05-28,2025-05-25,0.025,1,quantile,0
hospital admissions,CZ,2025-05-28,2025-05-25,0.05,1,quantile,0
hospital admissions,CZ,2025-05-28,2025-05-25,0.1,1,quantile,0
hospital admissions,CZ,2025-05-28,2025-05-25,0.15,1,quantile,0
hospital admissions,CZ,2025-05-28,2025-05-25,0.2,1,quantile,0
hospital admissions,CZ,2025-05-28,2025-05-25,0.25,1,quantile,0.432209031049662
hospital admissions,CZ,2025-05-28,2025-05-25,0.3,1,quantile,1.55177433782305
hospital admissions,CZ,2025-05-28,2025-05-25,0.35,1,quantile,2.6724390264368
hospital admissions,CZ,2025-05-28,2025-05-25,0.4,1,quantile,3.57044909613604
hospital admissions,CZ,2025-05-28,2025-05-25,0.45,1,quantile,4.73831308054083
hospital admissions,CZ,2025-05-28,2025-05-25,0.5,1,quantile,5.95823789604061
hospital admissions,CZ,2025-05-28,2025-05-25,0.55,1,quantile,7.18949901450122
hospital admissions,CZ,2025-05-28,2025-05-25,0.6,1,quantile,9.01019066360004
hospital admissions,CZ,2025-05-28,2025-05-25,0.65,1,quantile,11.6940748329293
hospital admissions,CZ,2025-05-28,2025-05-25,0.7,1,quantile,13.944463962489
hospital admissions,CZ,2025-05-28,2025-05-25,0.75,1,quantile,16.3990265587085
hospital admissions,CZ,2025-05-28,2025-05-25,0.8,1,quantile,19.2497694603028
hospital admissions,CZ,2025-05-28,2025-05-25,0.85,1,quantile,23.6533914151994
hospital admissions,CZ,2025-05-28,2025-05-25,0.9,1,quantile,28.819085930171
hospital admissions,CZ,2025-05-28,2025-05-25,0.95,1,quantile,37.5177674716923
hospital admissions,CZ,2025-05-28,2025-05-25,0.975,1,quantile,47.2973133809452
hospital admissions,CZ,2025-05-28,2025-05-25,0.99,1,quantile,52.1567134083653
hospital admissions,CZ,2025-05-28,2025-06-01,0.01,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.025,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.05,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.1,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.15,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.2,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.25,2,quantile,0
hospital admissions,CZ,2025-05-28,2025-06-01,0.3,2,quantile,0.645513534802777
hospital admissions,CZ,2025-05-28,2025-06-01,0.35,2,quantile,2.15879220539982
hospital admissions,CZ,2025-05-28,2025-06-01,0.4,2,quantile,3.72949299512091
hospital admissions,CZ,2025-05-28,2025-06-01,0.45,2,quantile,5.30702874240298
hospital admissions,CZ,2025-05-28,2025-06-01,0.5,2,quantile,6.84969411010884
hospital admissions,CZ,2025-05-28,2025-06-01,0.55,2,quantile,8.85871283819726
hospital admissions,CZ,2025-05-28,2025-06-01,0.6,2,quantile,10.6170452865813
hospital admissions,CZ,2025-05-28,2025-06-01,0.65,2,quantile,12.5255321946827
hospital admissions,CZ,2025-05-28,2025-06-01,0.7,2,quantile,15.3792623069358
hospital admissions,CZ,2025-05-28,2025-06-01,0.75,2,quantile,18.5527483526022
hospital admissions,CZ,2025-05-28,2025-06-01,0.8,2,quantile,22.6782560965677
hospital admissions,CZ,2025-05-28,2025-06-01,0.85,2,quantile,28.0832994499523
hospital admissions,CZ,2025-05-28,2025-06-01,0.9,2,quantile,35.1350775307076
