target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-03-05,2025-03-02,0.01,1,quantile,0
hospital admissions,CZ,2025-03-05,2025-03-02,0.025,1,quantile,0
hospital admissions,CZ,2025-03-05,2025-03-02,0.05,1,quantile,0
hospital admissions,CZ,2025-03-05,2025-03-02,0.1,1,quantile,1.61154563820141
hospital admissions,CZ,2025-03-05,2025-03-02,0.15,1,quantile,3.14036032358589
hospital admissions,CZ,2025-03-05,2025-03-02,0.2,1,quantile,5.07903715681732
hospital admissions,CZ,2025-03-05,2025-03-02,0.25,1,quantile,6.88182403996702
hospital admissions,CZ,2025-03-05,2025-03-02,0.3,1,quantile,8.6939954400402
hospital admissions,CZ,2025-03-05,2025-03-02,0.35,1,quantile,10.2781230850711
hospital admissions,CZ,2025-03-05,2025-03-02,0.4,1,quantile,11.6867167603017
hospital admissions,CZ,2025-03-05,2025-03-02,0.45,1,quantile,13.8076294835193
hospital admissions,CZ,2025-03-05,2025-03-02,0.5,1,quantile,15.8146731633995
hospital admissions,CZ,2025-03-05,2025-03-02,0.55,1,quantile,17.970266719961
hospital admissions,CZ,2025-03-05,2025-03-02,0.6,1,quantile,20.3269037108129
hospital admissions,CZ,2025-03-05,2025-03-02,0.65,1,quantile,22.9134871230091
hospital admissions,CZ,2025-03-05,2025-03-02,0.7,1,quantile,26.1602870487494
hospital admissions,CZ,2025-03-05,2025-03-02,0.75,1,quantile,28.9234466074549
hospital admissions,CZ,2025-03-05,2025-03-02,0.8,1,quantile,31.858199465882
hospital admissions,CZ,2025-03-05,2025-03-02,0.85,1,quantile,37.5034227156059
hospital admissions,CZ,2025-03-05,2025-03-02,0.9,1,quantile,43.1898700157575
hospital admissions,CZ,2025-03-05,2025-03-02,0.95,1,quantile,52.1596504523917
hospital admissions,CZ,2025-03-05,2025-03-02,0.975,1,quantile,60.6595253022317
hospital admissions,CZ,2025-03-05,2025-03-02,0.99,1,quantile,70.7512425701503
