origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.01,0
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.025,0
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.05,0
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.1,0
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.15,0
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.2,0.5149940828642396
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.25,4.056593118829376
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.3,7.2827009269139715
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.35,10.430212233809673
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.4,13.295266772138039
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.45,16.4866878335622
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.5,19.224524398331987
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.55,21.90268320751209
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.6,24.578025414987085
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.65,27.529626806047894
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.7,30.646118495840025
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.75,33.938022872264554
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.8,37.36465275132756
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.85,42.30337624464809
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.9,47.82805322713141
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.95,54.72798203505448
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.975,61.38221846881925
2025-02-12,hospital admissions,2025-02-09,1,CZ,quantile,0.99,70.01095322657795
2025-02-12,hospital admissions,2025-02-09,1,CZ,median,,19.224524398331987
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.01,0
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.025,0
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.05,0
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.1,0
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.15,0
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.2,0
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.25,2.974031626833991
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.3,9.807571989333375
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.35,15.849299092683633
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.4,21.590946829971763
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.45,27.56513164113027
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.5,33.133325722929115
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.55,38.76688763602468
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.6,44.31836135903899
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.65,49.8824499266895
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.7,56.043847147766854
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.75,62.75918613528135
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.8,69.65131026963914
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.85,79.46833080271031
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.9,90.29276491550976
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.95,104.66451105290834
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.975,118.25077378402548
2025-02-12,hospital admissions,2025-02-16,2,CZ,quantile,0.99,134.895476051574
2025-02-12,hospital admissions,2025-02-16,2,CZ,median,,33.133325722929115
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.01,0
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.025,0
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.05,0
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.1,0
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.15,0
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.2,6.683168755711527
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.25,17.66604527662195
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.3,27.848186292831244
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.35,37.254691492899425
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.4,46.012650972133336
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.45,54.66392574060379
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.5,63.18030839327787
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.55,71.6763997436664
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.6,79.88017858316903
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.65,88.30813277354204
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.7,97.37976289183044
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.75,107.80939328276867
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.8,118.5069928155761
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.85,132.51797004470245
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.9,148.88374168397073
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.95,171.80974269641538
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.975,192.8300086128763
2025-02-12,hospital admissions,2025-02-23,3,CZ,quantile,0.99,217.21389920377936
2025-02-12,hospital admissions,2025-02-23,3,CZ,median,,63.18030839327787
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.01,0
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.025,0
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.05,0
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.1,0
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.15,14.394101943239374
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.2,31.3176576779774
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.25,45.950493242366164
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.3,59.63287763192996
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.35,72.28860008768113
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.4,84.09311193468275
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.45,95.50531626645164
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.5,106.9066288056978
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.55,118.20126107205274
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.6,129.04810441340015
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.65,140.2813713267916
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.7,152.4283378518382
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.75,166.5427846498056
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.8,180.8985104545191
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.85,199.27417009445298
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.9,220.82674961430774
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.95,252.05422391625146
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.975,280.8040861777169
2025-02-12,hospital admissions,2025-03-02,4,CZ,quantile,0.99,312.78199935995576
2025-02-12,hospital admissions,2025-03-02,4,CZ,median,,106.9066288056978
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.01,20.566359405976982
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.025,46.23029947155095
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.05,60.99623722313413
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.1,80.86406346939907
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.15,93.93735099485636
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.2,104.75716849348674
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.25,112.56533311948067
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.3,121.17374180518395
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.35,128.79005953675772
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.4,136.01292378833398
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.45,143.17323626494547
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.5,149.60434398967135
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.55,156.05142938993262
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.6,162.15681081169703
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.65,169.17250035606472
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.7,177.31839521706843
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.75,185.49953089657743
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.8,194.33014699770615
2025-02-12,hospital admissions,2025-02-09,1,GR,quantile,0.85,204.88396704229731
