origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.010,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.025,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.050,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.100,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.150,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.200,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.250,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.300,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.350,0.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.400,6.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.450,12.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.500,18.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.550,24.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.600,30.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.650,36.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.700,43.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.750,50.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.800,58.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.850,68.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.900,79.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.950,99.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.975,115.0
2025-03-19,hospital admissions,1,2025-03-16,CY,quantile,0.990,135.0
2025-03-19,hospital admissions,1,2025-03-16,CY,median,,18.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.010,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.025,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.050,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.100,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.150,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.200,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.250,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.300,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.350,0.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.400,5.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.450,12.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.500,18.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.550,24.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.600,31.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.650,37.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.700,44.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.750,52.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.800,60.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.850,70.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.900,82.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.950,102.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.975,118.0
2025-03-19,hospital admissions,2,2025-03-23,CY,quantile,0.990,139.0
2025-03-19,hospital admissions,2,2025-03-23,CY,median,,18.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.010,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.025,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.050,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.100,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.150,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.200,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.250,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.300,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.350,0.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.400,5.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.450,12.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.500,18.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.550,24.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.600,31.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.650,37.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.700,45.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.750,53.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.800,61.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.850,71.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.900,85.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.950,105.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.975,120.0
2025-03-19,hospital admissions,3,2025-03-30,CY,quantile,0.990,143.0
2025-03-19,hospital admissions,3,2025-03-30,CY,median,,18.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.010,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.025,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.050,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.100,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.150,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.200,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.250,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.300,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.350,0.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.400,5.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.450,12.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.500,18.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.550,25.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.600,31.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.650,38.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.700,46.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.750,54.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.800,62.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.850,73.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.900,85.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.950,107.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.975,124.0
2025-03-19,hospital admissions,4,2025-04-06,CY,quantile,0.990,147.0
2025-03-19,hospital admissions,4,2025-04-06,CY,median,,18.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.010,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.025,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.050,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.100,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.150,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.200,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.250,0.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.300,2.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.350,4.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.400,5.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.450,6.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.500,7.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.550,8.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.600,9.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.650,10.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.700,11.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.750,14.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.800,26.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.850,30.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.900,43.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.950,98.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.975,151.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,quantile,0.990,208.0
2025-03-19,hospital admissions,1,2025-03-16,CZ,median,,7.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.010,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.025,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.050,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.100,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.150,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.200,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.250,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.300,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.350,0.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.400,2.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.450,5.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.500,7.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.550,9.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.600,12.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.650,17.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.700,24.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.750,30.0
2025-03-19,hospital admissions,2,2025-03-23,CZ,quantile,0.800,38.0
