origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.010,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.025,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.050,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.100,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.150,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.200,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.250,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.300,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.350,0.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.400,1.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.450,10.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.500,19.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.550,27.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.600,37.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.650,46.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.700,56.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.750,66.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.800,77.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.850,90.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.900,108.0
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.950,136.04999999999927
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.975,162.02499999999964
2025-07-16,hospital admissions,1,2025-07-13,CY,quantile,0.990,187.0
2025-07-16,hospital admissions,1,2025-07-13,CY,median,,19.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.010,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.025,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.050,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.100,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.150,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.200,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.250,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.300,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.350,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.400,0.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.450,9.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.500,19.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.550,27.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.600,37.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.650,47.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.700,57.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.750,67.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.800,78.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.850,92.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.900,110.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.950,138.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.975,163.0
2025-07-16,hospital admissions,2,2025-07-20,CY,quantile,0.990,189.02000000000044
2025-07-16,hospital admissions,2,2025-07-20,CY,median,,19.0
2025-07-16,hospital admissions,3,2025-07-27,CY,quantile,0.010,0.0
2025-07-16,hospital admissions,3,2025-07-27,CY,quantile,0.025,0.0
2025-07-16,hospital admissions,3,2025-07-27,CY,quantile,0.050,0.0
2025-07-16,hospital admissions,3,2025-07-27,CY,quantile,0.100,0.0
2025-07-16,hospital admissions,3,2025-07-27,CY,quantile,0.150,0.0
