origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.010,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.025,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.050,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.100,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.150,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.200,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.250,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.300,0.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.350,4.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.400,9.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.450,13.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.500,18.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.550,22.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.600,27.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.650,31.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.700,36.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.750,42.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.800,48.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.850,55.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.900,65.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.950,80.0
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.975,94.02499999999964
2025-02-05,hospital admissions,1,2025-02-02,CY,quantile,0.990,110.0
2025-02-05,hospital admissions,1,2025-02-02,CY,median,,18.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.010,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.025,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.050,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.100,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.150,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.200,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.250,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.300,0.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.350,3.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.400,9.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.450,13.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.500,18.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.550,22.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.600,27.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.650,32.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.700,37.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.750,42.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.800,49.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.850,57.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.900,68.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.950,84.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.975,99.0
2025-02-05,hospital admissions,2,2025-02-09,CY,quantile,0.990,115.0
2025-02-05,hospital admissions,2,2025-02-09,CY,median,,18.0
2025-02-05,hospital admissions,3,2025-02-16,CY,quantile,0.010,0.0
2025-02-05,hospital admissions,3,2025-02-16,CY,quantile,0.025,0.0
