origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.010,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.025,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.050,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.100,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.150,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.200,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.250,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.300,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.350,0.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.400,5.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.450,12.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.500,19.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.550,25.450000000000728
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.600,32.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.650,40.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.700,47.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.750,56.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.800,66.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.850,77.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.900,92.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.950,113.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.975,134.0
2025-04-30,hospital admissions,1,2025-04-27,CY,quantile,0.990,158.0
2025-04-30,hospital admissions,1,2025-04-27,CY,median,,19.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.010,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.025,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.050,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.100,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.150,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.200,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.250,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.300,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.350,0.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.400,5.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.450,12.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.500,18.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.550,26.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.600,33.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.650,40.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.700,48.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.750,57.25
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.800,67.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.850,79.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.900,94.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.950,116.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.975,137.0
2025-04-30,hospital admissions,2,2025-05-04,CY,quantile,0.990,160.0
