origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.010,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.025,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.050,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.100,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.150,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.200,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.250,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.300,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.350,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.400,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.450,0.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.500,2.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.550,5.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.600,9.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.650,12.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.700,16.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.750,20.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.800,26.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.850,32.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.900,41.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.950,55.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.975,67.0
2025-01-01,hospital admissions,1,2024-12-29,CY,quantile,0.990,80.0
2025-01-01,hospital admissions,1,2024-12-29,CY,median,,2.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.010,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.025,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.050,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.100,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.150,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.200,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.250,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.300,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.350,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.400,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.450,0.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.500,2.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.550,5.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.600,9.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.650,13.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.700,18.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.750,23.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.800,29.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.850,36.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.900,45.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.950,60.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.975,73.0
2025-01-01,hospital admissions,2,2025-01-05,CY,quantile,0.990,91.0
2025-01-01,hospital admissions,2,2025-01-05,CY,median,,2.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.010,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.025,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.050,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.100,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.150,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.200,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.250,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.300,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.350,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.400,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.450,0.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.500,2.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.550,6.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.600,10.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.650,15.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.700,20.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.750,25.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.800,31.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.850,38.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.900,48.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.950,63.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.975,77.0
2025-01-01,hospital admissions,3,2025-01-12,CY,quantile,0.990,97.0
2025-01-01,hospital admissions,3,2025-01-12,CY,median,,2.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.010,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.025,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.050,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.100,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.150,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.200,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.250,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.300,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.350,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.400,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.450,0.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.500,2.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.550,7.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.600,11.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.650,16.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.700,21.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.750,26.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.800,33.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.850,41.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.900,51.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.950,68.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.975,82.0
2025-01-01,hospital admissions,4,2025-01-19,CY,quantile,0.990,100.0
2025-01-01,hospital admissions,4,2025-01-19,CY,median,,2.0
