origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.010,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.025,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.050,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.100,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.150,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.200,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.250,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.300,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.350,0.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.400,1.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.450,10.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.500,18.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.550,26.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.600,34.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.650,43.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.700,53.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.750,64.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.800,76.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.850,89.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.900,107.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.950,133.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.975,157.0
2025-07-02,hospital admissions,1,2025-06-29,CY,quantile,0.990,185.01000000000022
2025-07-02,hospital admissions,1,2025-06-29,CY,median,,18.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.010,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.025,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.050,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.100,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.150,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.200,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.250,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.300,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.350,0.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.400,1.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.450,10.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.500,18.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.550,26.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.600,35.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.650,44.0
2025-07-02,hospital admissions,2,2025-07-06,CY,quantile,0.700,54.0
