origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.010,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.025,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.050,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.100,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.150,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.200,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.250,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.300,0.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.350,3.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.400,8.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.450,14.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.500,19.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.550,24.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.600,29.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.650,34.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.700,40.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.750,46.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.800,53.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.850,62.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.900,73.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.950,90.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.975,106.0
2025-02-26,hospital admissions,1,2025-02-23,CY,quantile,0.990,125.0
2025-02-26,hospital admissions,1,2025-02-23,CY,median,,19.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.010,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.025,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.050,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.100,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.150,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.200,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.250,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.300,0.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.350,2.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.400,7.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.450,13.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.500,19.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.550,24.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.600,29.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.650,35.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.700,41.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.750,48.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.800,55.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.850,64.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.900,75.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.950,93.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.975,109.0
2025-02-26,hospital admissions,2,2025-03-02,CY,quantile,0.990,129.0
2025-02-26,hospital admissions,2,2025-03-02,CY,median,,19.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.010,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.025,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.050,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.100,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.150,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.200,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.250,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.300,0.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.350,1.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.400,7.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.450,13.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.500,18.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.550,24.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.600,29.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.650,36.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.700,42.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.750,49.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.800,57.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.850,66.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.900,77.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.950,95.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.975,112.0
2025-02-26,hospital admissions,3,2025-03-09,CY,quantile,0.990,134.0
2025-02-26,hospital admissions,3,2025-03-09,CY,median,,18.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.010,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.025,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.050,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.100,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.150,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.200,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.250,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.300,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.350,0.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.400,7.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.450,13.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.500,18.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.550,24.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.600,30.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.650,36.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.700,42.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.750,50.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.800,58.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.850,68.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.900,79.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.950,98.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.975,114.0
2025-02-26,hospital admissions,4,2025-03-16,CY,quantile,0.990,135.0
2025-02-26,hospital admissions,4,2025-03-16,CY,median,,18.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.010,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.025,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.050,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.100,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.150,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.200,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.250,0.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.300,4.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.350,6.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.400,7.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.450,8.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.500,9.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.550,10.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.600,11.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.650,12.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.700,14.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.750,21.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.800,28.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.850,33.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.900,59.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.950,113.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.975,153.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,quantile,0.990,210.0
2025-02-26,hospital admissions,1,2025-02-23,CZ,median,,9.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.010,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.025,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.050,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.100,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.150,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.200,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.250,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.300,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.350,0.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.400,3.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.450,7.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.500,9.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.550,11.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.600,14.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.650,19.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.700,27.0
2025-02-26,hospital admissions,2,2025-03-02,CZ,quantile,0.750,33.0
