origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.010,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.025,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.050,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.100,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.150,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.200,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.250,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.300,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.350,0.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.400,4.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.450,11.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.500,18.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.550,25.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.600,32.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.650,39.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.700,47.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.750,57.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.800,67.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.850,78.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.900,92.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.950,115.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.975,134.0
2025-05-07,hospital admissions,1,2025-05-04,CY,quantile,0.990,159.0
2025-05-07,hospital admissions,1,2025-05-04,CY,median,,18.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.010,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.025,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.050,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.100,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.150,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.200,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.250,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.300,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.350,0.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.400,4.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.450,11.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.500,18.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.550,25.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.600,32.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.650,40.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.700,49.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.750,58.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.800,68.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.850,80.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.900,95.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.950,117.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.975,138.0
2025-05-07,hospital admissions,2,2025-05-11,CY,quantile,0.990,163.0
2025-05-07,hospital admissions,2,2025-05-11,CY,median,,18.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.010,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.025,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.050,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.100,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.150,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.200,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.250,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.300,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.350,0.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.400,3.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.450,11.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.500,19.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.550,26.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.600,33.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.650,41.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.700,50.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.750,59.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.800,69.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.850,81.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.900,97.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.950,119.0
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.975,139.02499999999964
2025-05-07,hospital admissions,3,2025-05-18,CY,quantile,0.990,166.0
2025-05-07,hospital admissions,3,2025-05-18,CY,median,,19.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.010,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.025,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.050,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.100,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.150,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.200,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.250,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.300,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.350,0.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.400,3.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.450,11.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.500,19.0
2025-05-07,hospital admissions,4,2025-05-25,CY,quantile,0.550,26.0
