origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.010,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.025,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.050,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.100,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.150,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.200,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.250,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.300,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.350,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.400,0.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.450,8.550000000000182
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.500,18.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.550,28.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.600,37.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.650,48.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.700,58.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.750,69.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.800,82.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.850,97.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.900,116.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.950,146.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.975,173.0
2025-08-13,hospital admissions,1,2025-08-10,CY,quantile,0.990,199.02000000000044
2025-08-13,hospital admissions,1,2025-08-10,CY,median,,18.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.010,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.025,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.050,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.100,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.150,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.200,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.250,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.300,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.350,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.400,0.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.450,8.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.500,18.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.550,28.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.600,38.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.650,48.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.700,59.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.750,70.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.800,83.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.850,98.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.900,117.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.950,146.04999999999927
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.975,175.0
2025-08-13,hospital admissions,2,2025-08-17,CY,quantile,0.990,203.0
2025-08-13,hospital admissions,2,2025-08-17,CY,median,,18.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.010,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.025,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.050,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.100,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.150,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.200,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.250,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.300,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.350,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.400,0.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.450,8.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.500,18.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.550,28.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.600,38.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.650,49.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.700,59.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.750,71.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.800,84.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.850,99.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.900,119.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.950,149.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.975,178.0
2025-08-13,hospital admissions,3,2025-08-24,CY,quantile,0.990,208.01000000000022
2025-08-13,hospital admissions,3,2025-08-24,CY,median,,18.0
2025-08-13,hospital admissions,4,2025-08-31,CY,quantile,0.010,0.0
2025-08-13,hospital admissions,4,2025-08-31,CY,quantile,0.025,0.0
2025-08-13,hospital admissions,4,2025-08-31,CY,quantile,0.050,0.0
2025-08-13,hospital admissions,4,2025-08-31,CY,quantile,0.100,0.0
2025-08-13,hospital admissions,4,2025-08-31,CY,quantile,0.150,0.0
