origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.010,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.025,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.050,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.100,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.150,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.200,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.250,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.300,0.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.350,1.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.400,7.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.450,13.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.500,18.5
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.550,24.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.600,29.399999999999636
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.650,35.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.700,41.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.750,48.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.800,54.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.850,64.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.900,75.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.950,91.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.975,109.0
2025-03-05,hospital admissions,1,2025-03-02,CY,quantile,0.990,127.01000000000022
2025-03-05,hospital admissions,1,2025-03-02,CY,median,,18.5
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.010,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.025,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.050,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.100,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.150,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.200,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.250,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.300,0.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.350,1.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.400,7.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.450,12.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.500,18.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.550,24.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.600,30.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.650,36.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.700,42.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.750,48.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.800,56.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.850,66.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.900,77.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.950,96.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.975,113.0
2025-03-05,hospital admissions,2,2025-03-09,CY,quantile,0.990,131.0
2025-03-05,hospital admissions,2,2025-03-09,CY,median,,18.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.010,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.025,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.050,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.100,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.150,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.200,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.250,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.300,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.350,0.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.400,6.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.450,12.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.500,18.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.550,24.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.600,30.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.650,36.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.700,42.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.750,49.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.800,56.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.850,67.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.900,79.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.950,99.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.975,116.0
2025-03-05,hospital admissions,3,2025-03-16,CY,quantile,0.990,135.0
2025-03-05,hospital admissions,3,2025-03-16,CY,median,,18.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.010,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.025,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.050,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.100,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.150,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.200,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.250,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.300,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.350,0.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.400,6.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.450,12.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.500,18.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.550,24.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.600,30.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.650,36.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.700,43.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.750,50.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.800,59.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.850,69.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.900,82.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.950,102.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.975,117.0
2025-03-05,hospital admissions,4,2025-03-23,CY,quantile,0.990,138.0
2025-03-05,hospital admissions,4,2025-03-23,CY,median,,18.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.010,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.025,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.050,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.100,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.150,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.200,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.250,0.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.300,6.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.350,8.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.400,9.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.450,10.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.500,11.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.550,12.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.600,13.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.650,14.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.700,16.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.750,23.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.800,30.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.850,34.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.900,61.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.950,115.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.975,155.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,quantile,0.990,212.0
2025-03-05,hospital admissions,1,2025-03-02,CZ,median,,11.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.010,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.025,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.050,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.100,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.150,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.200,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.250,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.300,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.350,0.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.400,6.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.450,9.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.500,11.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.550,13.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.600,16.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.650,21.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.700,28.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.750,34.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.800,46.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.850,70.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.900,102.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.950,153.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.975,209.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,quantile,0.990,246.0
2025-03-05,hospital admissions,2,2025-03-09,CZ,median,,11.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.010,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.025,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.050,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.100,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.150,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.200,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.250,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.300,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.350,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.400,0.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.450,7.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.500,11.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.550,15.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.600,21.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.650,29.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.700,36.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.750,49.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.800,69.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.850,95.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.900,127.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.950,180.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.975,228.02499999999964
2025-03-05,hospital admissions,3,2025-03-16,CZ,quantile,0.990,262.0
2025-03-05,hospital admissions,3,2025-03-16,CZ,median,,11.0
2025-03-05,hospital admissions,4,2025-03-23,CZ,quantile,0.010,0.0
2025-03-05,hospital admissions,4,2025-03-23,CZ,quantile,0.025,0.0
2025-03-05,hospital admissions,4,2025-03-23,CZ,quantile,0.050,0.0
2025-03-05,hospital admissions,4,2025-03-23,CZ,quantile,0.100,0.0
