origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.010,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.025,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.050,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.100,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.150,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.200,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.250,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.300,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.350,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.400,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.450,0.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.500,2.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.550,4.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.600,6.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.650,8.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.700,9.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.750,12.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.800,15.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.850,19.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.900,24.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.950,34.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.975,46.0
2024-12-11,hospital admissions,1,2024-12-08,CY,quantile,0.990,57.01000000000022
2024-12-11,hospital admissions,1,2024-12-08,CY,median,,2.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.010,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.025,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.050,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.100,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.150,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.200,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.250,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.300,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.350,0.0
2024-12-11,hospital admissions,2,2024-12-15,CY,quantile,0.400,0.0
