origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.010,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.025,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.050,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.100,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.150,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.200,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.250,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.300,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.350,0.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.400,5.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.450,12.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.500,18.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.550,25.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.600,32.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.650,38.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.700,46.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.750,54.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.800,63.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.850,74.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.900,88.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.950,110.0
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.975,128.02499999999964
2025-04-16,hospital admissions,1,2025-04-13,CY,quantile,0.990,153.0
2025-04-16,hospital admissions,1,2025-04-13,CY,median,,18.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.010,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.025,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.050,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.100,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.150,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.200,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.250,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.300,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.350,0.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.400,5.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.450,12.0
2025-04-16,hospital admissions,2,2025-04-20,CY,quantile,0.500,18.0
