origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.010,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.025,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.050,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.100,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.150,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.200,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.250,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.300,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.350,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.400,0.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.450,10.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.500,19.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.550,28.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.600,36.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.650,46.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.700,57.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.750,68.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.800,80.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.850,95.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.900,112.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.950,139.0
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.975,164.02499999999964
2025-08-06,hospital admissions,1,2025-08-03,CY,quantile,0.990,192.01000000000022
2025-08-06,hospital admissions,1,2025-08-03,CY,median,,19.0
2025-08-06,hospital admissions,2,2025-08-10,CY,quantile,0.010,0.0
2025-08-06,hospital admissions,2,2025-08-10,CY,quantile,0.025,0.0
