origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.010,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.025,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.050,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.100,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.150,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.200,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.250,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.300,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.350,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.400,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.450,0.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.500,2.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.550,5.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.600,8.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.650,11.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.700,14.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.750,18.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.800,22.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.850,27.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.900,35.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.950,48.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.975,58.0
2024-12-25,hospital admissions,1,2024-12-22,CY,quantile,0.990,70.01000000000022
2024-12-25,hospital admissions,1,2024-12-22,CY,median,,2.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.010,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.025,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.050,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.100,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.150,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.200,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.250,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.300,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.350,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.400,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.450,0.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.500,2.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.550,5.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.600,9.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.650,12.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.700,16.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.750,20.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.800,25.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.850,31.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.900,39.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.950,52.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.975,64.0
2024-12-25,hospital admissions,2,2024-12-29,CY,quantile,0.990,78.01000000000022
2024-12-25,hospital admissions,2,2024-12-29,CY,median,,2.0
2024-12-25,hospital admissions,3,2025-01-05,CY,quantile,0.010,0.0
2024-12-25,hospital admissions,3,2025-01-05,CY,quantile,0.025,0.0
