origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.010,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.025,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.050,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.100,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.150,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.200,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.250,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.300,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.350,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.400,0.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.450,9.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.500,19.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.550,28.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.600,39.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.650,50.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.700,61.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.750,72.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.800,85.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.850,102.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.900,121.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.950,152.0
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.975,176.02499999999964
2025-09-10,hospital admissions,1,2025-09-07,CY,quantile,0.990,207.0
2025-09-10,hospital admissions,1,2025-09-07,CY,median,,19.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.010,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.025,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.050,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.100,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.150,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.200,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.250,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.300,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.350,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.400,0.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.450,9.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.500,19.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.550,29.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.600,39.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.650,49.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.700,61.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.750,73.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.800,86.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.850,102.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.900,122.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.950,154.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.975,180.0
2025-09-10,hospital admissions,2,2025-09-14,CY,quantile,0.990,209.0
2025-09-10,hospital admissions,2,2025-09-14,CY,median,,19.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.010,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.025,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.050,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.100,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.150,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.200,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.250,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.300,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.350,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.400,0.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.450,9.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.500,19.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.550,29.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.600,39.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.650,50.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.700,62.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.750,74.0
2025-09-10,hospital admissions,3,2025-09-21,CY,quantile,0.800,87.0
