origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.010,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.025,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.050,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.100,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.150,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.200,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.250,0.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.300,3.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.350,7.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.400,11.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.450,14.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.500,18.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.550,22.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.600,25.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.650,29.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.700,33.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.750,38.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.800,44.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.850,50.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.900,59.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.950,72.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.975,84.0
2025-01-22,hospital admissions,1,2025-01-19,CY,quantile,0.990,98.0
2025-01-22,hospital admissions,1,2025-01-19,CY,median,,18.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.010,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.025,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.050,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.100,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.150,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.200,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.250,0.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.300,1.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.350,6.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.400,10.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.450,14.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.500,18.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.550,22.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.600,26.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.650,31.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.700,35.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.750,40.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.800,45.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.850,53.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.900,62.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.950,76.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.975,88.0
2025-01-22,hospital admissions,2,2025-01-26,CY,quantile,0.990,104.01000000000022
2025-01-22,hospital admissions,2,2025-01-26,CY,median,,18.0
2025-01-22,hospital admissions,3,2025-02-02,CY,quantile,0.010,0.0
2025-01-22,hospital admissions,3,2025-02-02,CY,quantile,0.025,0.0
2025-01-22,hospital admissions,3,2025-02-02,CY,quantile,0.050,0.0
2025-01-22,hospital admissions,3,2025-02-02,CY,quantile,0.100,0.0
2025-01-22,hospital admissions,3,2025-02-02,CY,quantile,0.150,0.0
2025-01-22,hospital admissions,3,2025-02-02,CY,quantile,0.200,0.0
