origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.010,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.025,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.050,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.100,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.150,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.200,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.250,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.300,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.350,0.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.400,3.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.450,11.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.500,18.5
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.550,27.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.600,34.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.650,42.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.700,50.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.750,59.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.800,69.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.850,81.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.900,96.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.950,121.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.975,142.0
2025-05-28,hospital admissions,1,2025-05-25,CY,quantile,0.990,169.01000000000022
2025-05-28,hospital admissions,1,2025-05-25,CY,median,,18.5
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.010,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.025,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.050,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.100,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.150,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.200,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.250,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.300,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.350,0.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.400,3.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.450,10.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.500,19.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.550,26.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.600,34.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.650,43.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.700,51.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.750,60.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.800,70.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.850,81.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.900,97.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.950,123.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.975,145.0
2025-05-28,hospital admissions,2,2025-06-01,CY,quantile,0.990,171.01000000000022
2025-05-28,hospital admissions,2,2025-06-01,CY,median,,19.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.010,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.025,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.050,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.100,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.150,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.200,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.250,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.300,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.350,0.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.400,2.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.450,10.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.500,19.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.550,26.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.600,35.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.650,43.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.700,51.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.750,60.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.800,70.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.850,82.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.900,98.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.950,126.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.975,148.0
2025-05-28,hospital admissions,3,2025-06-08,CY,quantile,0.990,173.0
2025-05-28,hospital admissions,3,2025-06-08,CY,median,,19.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.010,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.025,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.050,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.100,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.150,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.200,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.250,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.300,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.350,0.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.400,2.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.450,11.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.500,19.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.550,27.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.600,35.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.650,43.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.700,53.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.750,62.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.800,71.20000000000073
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.850,83.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.900,101.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.950,126.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.975,150.0
2025-05-28,hospital admissions,4,2025-06-15,CY,quantile,0.990,177.0
2025-05-28,hospital admissions,4,2025-06-15,CY,median,,19.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.010,0.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.025,0.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.050,0.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.100,0.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.150,0.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.200,0.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.250,1.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.300,4.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.350,5.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.400,6.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.450,6.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.500,7.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.550,8.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.600,8.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.650,9.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.700,10.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.750,13.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.800,19.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.850,27.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.900,33.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.950,92.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.975,127.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,quantile,0.990,208.0
2025-05-28,hospital admissions,1,2025-05-25,CZ,median,,7.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.010,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.025,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.050,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.100,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.150,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.200,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.250,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.300,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.350,0.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.400,3.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.450,5.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.500,7.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.550,8.0
2025-05-28,hospital admissions,2,2025-06-01,CZ,quantile,0.600,11.0
