origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.010,0.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.025,0.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.050,0.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.100,0.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.150,5.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.200,8.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.250,10.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.300,11.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.350,12.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.400,13.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.450,14.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.500,15.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.550,16.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.600,17.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.650,18.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.700,19.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.750,21.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.800,23.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.850,25.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.900,30.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.950,36.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.975,48.0
2024-11-13,hospital admissions,1,2024-11-10,CY,quantile,0.990,58.0
2024-11-13,hospital admissions,1,2024-11-10,CY,median,,15.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.010,0.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.025,0.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.050,0.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.100,0.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.150,0.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.200,2.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.250,5.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.300,8.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.350,10.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.400,12.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.450,13.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.500,15.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.550,17.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.600,18.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.650,20.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.700,22.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.750,25.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.800,27.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.850,31.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.900,36.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.950,48.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.975,60.0
2024-11-13,hospital admissions,2,2024-11-17,CY,quantile,0.990,70.0
2024-11-13,hospital admissions,2,2024-11-17,CY,median,,15.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.010,0.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.025,0.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.050,0.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.100,0.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.150,0.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.200,0.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.250,2.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.300,5.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.350,8.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.400,10.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.450,13.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.500,15.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.550,17.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.600,19.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.650,22.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.700,25.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.750,28.0
2024-11-13,hospital admissions,3,2024-11-24,CY,quantile,0.800,32.0
