origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.010,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.025,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.050,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.100,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.150,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.200,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.250,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.300,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.350,0.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.400,5.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.450,12.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.500,19.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.550,27.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.600,34.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.650,42.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.700,50.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.750,59.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.800,69.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.850,81.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.900,95.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.950,118.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.975,138.0
2025-05-14,hospital admissions,1,2025-05-11,CY,quantile,0.990,164.0
2025-05-14,hospital admissions,1,2025-05-11,CY,median,,19.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.010,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.025,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.050,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.100,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.150,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.200,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.250,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.300,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.350,0.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.400,4.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.450,12.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.500,19.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.550,27.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.600,34.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.650,42.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.700,51.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.750,60.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.800,70.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.850,83.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.900,98.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.950,119.04999999999927
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.975,141.0
2025-05-14,hospital admissions,2,2025-05-18,CY,quantile,0.990,166.0
2025-05-14,hospital admissions,2,2025-05-18,CY,median,,19.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.010,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.025,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.050,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.100,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.150,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.200,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.250,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.300,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.350,0.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.400,4.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.450,12.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.500,19.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.550,27.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.600,34.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.650,42.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.700,51.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.750,61.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.800,71.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.850,84.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.900,100.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.950,124.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.975,145.0
2025-05-14,hospital admissions,3,2025-05-25,CY,quantile,0.990,169.0
2025-05-14,hospital admissions,3,2025-05-25,CY,median,,19.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.010,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.025,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.050,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.100,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.150,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.200,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.250,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.300,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.350,0.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.400,4.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.450,11.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.500,19.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.550,28.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.600,35.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.650,43.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.700,52.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.750,62.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.800,72.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.850,85.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.900,100.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.950,125.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.975,147.0
2025-05-14,hospital admissions,4,2025-06-01,CY,quantile,0.990,170.0
2025-05-14,hospital admissions,4,2025-06-01,CY,median,,19.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.010,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.025,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.050,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.100,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.150,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.200,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.250,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.300,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.350,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.400,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.450,0.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.500,1.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.550,2.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.600,2.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.650,3.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.700,4.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.750,7.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.800,14.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.850,21.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.900,28.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.950,86.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.975,121.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,quantile,0.990,202.0
2025-05-14,hospital admissions,1,2025-05-11,CZ,median,,1.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.010,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.025,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.050,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.100,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.150,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.200,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.250,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.300,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.350,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.400,0.0
2025-05-14,hospital admissions,2,2025-05-18,CZ,quantile,0.450,0.0
