origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.010,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.025,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.050,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.100,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.150,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.200,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.250,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.300,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.350,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.400,0.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.450,1.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.500,2.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.550,3.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.600,4.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.650,5.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.700,6.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.750,7.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.800,10.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.850,13.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.900,17.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.950,23.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.975,35.0
2024-12-04,hospital admissions,1,2024-12-01,CY,quantile,0.990,45.0
2024-12-04,hospital admissions,1,2024-12-01,CY,median,,2.0
2024-12-04,hospital admissions,2,2024-12-08,CY,quantile,0.010,0.0
2024-12-04,hospital admissions,2,2024-12-08,CY,quantile,0.025,0.0
