origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.010,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.025,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.050,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.100,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.150,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.200,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.250,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.300,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.350,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.400,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.450,0.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.500,2.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.550,6.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.600,9.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.650,13.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.700,18.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.750,23.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.800,28.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.850,35.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.900,45.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.950,59.0
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.975,70.02499999999964
2025-01-08,hospital admissions,1,2025-01-05,CY,quantile,0.990,85.0
2025-01-08,hospital admissions,1,2025-01-05,CY,median,,2.0
2025-01-08,hospital admissions,2,2025-01-12,CY,quantile,0.010,0.0
2025-01-08,hospital admissions,2,2025-01-12,CY,quantile,0.025,0.0
