origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.01,9.513641676319365
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.01,7.278636491853478
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.01,5.327315760949693
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.01,3.876248719436117
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.01,2.726047555478289
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.01,1.8942682091010337
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.025,9.900891335471533
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.025,7.518130142668296
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.025,5.8795474215992725
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.025,4.211043026722369
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.025,2.879136824498917
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.025,1.9536958936177795
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.05,10.629663319445015
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.05,8.002685162084111
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.05,6.098477510199882
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.05,4.383886258696605
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.05,2.930522061919328
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.05,2.021737591258716
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.1,11.153765140221054
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.1,8.578723392998134
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.1,6.443514631063279
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.1,4.87185961386588
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.1,3.6190208245867055
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.1,2.557586410854544
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.15,11.432195704679804
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.15,9.08726490738336
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.15,7.010081991994022
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.15,5.278523762123327
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.15,4.081183971023919
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.15,3.1137386331451125
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.2,11.631396614267889
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.2,9.441055459535814
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.2,7.378533638375146
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.2,5.6731589232970565
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.2,4.3638738784007725
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.2,3.329356472247413
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.25,11.994055518589448
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.25,9.658489587633603
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.25,7.645248281145801
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.25,5.883086981966959
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.25,4.582683280010575
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.25,3.513378855863785
2025-02-26,hospital admissions,2025-02-09,-1,CZ,quantile,0.3,12.2846312730939
2025-02-26,hospital admissions,2025-02-16,0,CZ,quantile,0.3,9.962716021385445
2025-02-26,hospital admissions,2025-02-23,1,CZ,quantile,0.3,7.931251870494868
2025-02-26,hospital admissions,2025-03-02,2,CZ,quantile,0.3,6.134691469397928
2025-02-26,hospital admissions,2025-03-09,3,CZ,quantile,0.3,4.811986155625034
2025-02-26,hospital admissions,2025-03-16,4,CZ,quantile,0.3,3.7619759239755295
