origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.15,6
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.1,5
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.01,2
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.025,3
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.25,7
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.2,6
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.05,4
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.05,11
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.025,10
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.01,10
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.25,13
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.3,13
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.1,12
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.15,12
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.2,12
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.99,26
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.35,13
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.5,18
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.8,20
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.975,24
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.4,13
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.35,9
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.45,13
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.3,8
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.35,13
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.75,20
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.975,17
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.85,21
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.95,31
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.9,25
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.55,18
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.6,14
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.85,15
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.9,16
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.45,10
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.5,11
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.975,36
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.99,46
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.6,18
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.65,19
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.7,19
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.85,21
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.9,22
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.95,23
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.05,11
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.1,12
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.15,12
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.2,12
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.25,13
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.3,13
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.5,14
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.55,14
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.65,14
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.95,16
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.99,18
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.4,9
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.55,12
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.6,13
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.65,14
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.7,16
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.75,17
2024-11-13,hospital admissions,2024-12-01,4,CY,quantile,0.8,19
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.7,14
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.75,15
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.8,15
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.025,13
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.1,14
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.01,10
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.01,12
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.05,14
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.15,15
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.35,17
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.4,17
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.45,17
2024-11-13,hospital admissions,2024-11-10,1,CY,quantile,0.025,11
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.2,15
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.25,16
2024-11-13,hospital admissions,2024-11-24,3,CY,quantile,0.3,16
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.975,19
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.99,20
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.95,18
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.9,17
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.75,16
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.7,15
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.4,14
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.8,16
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.85,17
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.65,15
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.5,14
2024-11-13,hospital admissions,2024-11-17,2,CY,quantile,0.55,14
