origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.01,24
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.35,25
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.15,24
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.025,24
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.05,24
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.1,24
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.2,24
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.25,25
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.3,25
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.01,2
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.025,3
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.05,3
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.1,4
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.15,5
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.2,5
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.25,6
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.3,6
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.35,6
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.4,7
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.45,7
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.5,8
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.55,8
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.6,9
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.65,9
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.7,10
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.75,11
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.8,12
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.85,13
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.9,14
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.95,17
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.975,19
2024-10-23,hospital admissions,2024-10-20,1,CY,quantile,0.99,23
2024-10-23,hospital admissions,2024-10-27,2,CY,quantile,0.01,8
2024-10-23,hospital admissions,2024-10-27,2,CY,quantile,0.025,8
2024-10-23,hospital admissions,2024-10-27,2,CY,quantile,0.99,24
2024-10-23,hospital admissions,2024-11-03,3,CY,quantile,0.99,36
2024-10-23,hospital admissions,2024-11-03,3,CY,quantile,0.8,19
2024-10-23,hospital admissions,2024-11-03,3,CY,quantile,0.85,21
2024-10-23,hospital admissions,2024-11-03,3,CY,quantile,0.9,23
2024-10-23,hospital admissions,2024-11-03,3,CY,quantile,0.95,27
2024-10-23,hospital admissions,2024-11-03,3,CY,quantile,0.975,31
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.45,25
2024-10-23,hospital admissions,2024-11-10,4,CY,quantile,0.5,25
