origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.01,4
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.025,4
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.05,4
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.1,4
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.15,5
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.2,5
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.25,5
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.3,5
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.35,6
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.4,6
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.45,6
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.5,6
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.55,6
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.6,7
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.65,7
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.7,7
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.75,7
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.8,8
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.85,8
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.9,8
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.95,9
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.975,9
2025-04-02,hospital admissions,2025-03-16,-1,CZ,quantile,0.99,9
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.01,4
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.025,4
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.05,4
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.1,4
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.15,5
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.2,5
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.25,5
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.3,5
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.35,6
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.4,6
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.45,6
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.5,6
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.55,6
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.6,7
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.65,7
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.7,7
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.75,7
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.8,8
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.85,8
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.9,8
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.95,9
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.975,9
2025-04-02,hospital admissions,2025-03-23,0,CZ,quantile,0.99,9
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.01,4
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.025,4
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.05,4
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.1,4
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.15,4
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.2,5
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.25,5
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.3,5
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.35,5
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.4,6
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.45,6
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.5,6
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.55,6
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.6,6
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.65,7
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.7,7
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.75,8
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.8,8
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.85,8
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.9,8
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.95,9
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.975,9
2025-04-02,hospital admissions,2025-03-30,1,CZ,quantile,0.99,9
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.01,4
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.025,4
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.05,4
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.1,4
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.15,4
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.2,5
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.25,5
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.3,5
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.35,5
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.4,5
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.45,6
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.5,6
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.55,6
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.6,6
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.65,7
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.7,7
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.75,8
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.8,8
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.85,8
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.9,8
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.95,9
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.975,9
2025-04-02,hospital admissions,2025-04-06,2,CZ,quantile,0.99,9
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.01,4
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.025,4
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.05,4
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.1,4
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.15,4
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.2,4
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.25,5
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.3,5
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.35,5
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.4,5
2025-04-02,hospital admissions,2025-04-13,3,CZ,quantile,0.45,5
